unix_time,marker_frame_id,camera_marker_x_m,camera_marker_y_m,camera_marker_z_m,camera_marker_qx,camera_marker_qy,camera_marker_qz,camera_marker_qw,base_x_m,base_y_m,base_z_m,base_rx_deg,base_ry_deg,base_rz_deg
1785841323.854695,d405_color_optical_frame,-0.122606702,0.012382217,0.291295171,-0.069848177893,0.939607963079,-0.180894904465,0.282019753391,0.191055000,0.014573000,0.376895000,179.641000,51.629000,177.164000
1785841336.129063,d405_color_optical_frame,-0.109686434,0.015462816,0.296475679,-0.047087864962,0.939791382528,-0.183566858043,0.284390750425,0.188459000,0.013637000,0.374828000,178.309000,49.404000,174.608000
1785841358.559413,d405_color_optical_frame,-0.114193775,0.025843922,0.289802134,-0.073642972722,0.941001946884,-0.184816430467,0.273742462105,0.188417000,0.024560000,0.374812000,177.852000,50.213000,177.035000
1785841368.027784,d405_color_optical_frame,-0.144436345,0.019435875,0.291398406,-0.060076895615,0.939342461652,-0.176285764408,0.288010131102,0.201738000,0.024742000,0.389436000,177.821000,51.903000,175.508000
1785841378.440778,d405_color_optical_frame,-0.118109770,0.027666181,0.277200997,-0.039786724019,0.944642098585,-0.181347974956,0.270520302660,0.200790000,0.035287000,0.366483000,174.480000,48.443000,172.187000
1785841397.956765,d405_color_optical_frame,-0.118177973,0.020293510,0.307618260,0.061107313389,0.927656510735,-0.195793045306,0.312064701225,0.161205000,-0.010463000,0.384553000,167.058000,50.288000,154.698000
1785841407.326729,d405_color_optical_frame,-0.114985026,0.004180974,0.282096356,0.059460642837,0.945670941503,-0.173049336989,0.268746775458,0.207532000,-0.010207000,0.358238000,171.162000,46.028000,158.249000
1785841415.138214,d405_color_optical_frame,-0.128543049,0.043486323,0.282291561,0.020754340567,0.942775671977,-0.205769692471,0.261537995972,0.220120000,0.012487000,0.381142000,169.280000,45.790000,162.082000
