time_s,sample,action,target_little,target_ring,target_middle,target_index,target_thumb_bend,target_thumb_swing,angle_little,angle_ring,angle_middle,angle_index,angle_thumb_bend,angle_thumb_swing,force_little,force_ring,force_middle,force_index,force_thumb_bend,force_thumb_swing,force_delta_little,force_delta_ring,force_delta_middle,force_delta_index,force_delta_thumb_bend,force_delta_thumb_swing,status_little,status_ring,status_middle,status_index,status_thumb_bend,status_thumb_swing,temp_little,temp_ring,temp_middle,temp_index,temp_thumb_bend,temp_thumb_swing,active_force_count,grasp_continuous_s,grasp_prediction
5.091876,24,initial_open,1720,1720,1720,1720,1450,1050.0,1721.0,1722.0,1722.0,1722.0,1447.0,1046.0,60.0,-2.0,-19.0,62.0,7.0,89.0,-1.0,0.0,2.0,43.0,-3.0,-2.0,2.0,2.0,2.0,2.0,2.0,2.0,46.0,48.0,48.0,46.0,38.0,46.0,0,0.000,pending
5.254138,25,initial_open,1720,1720,1720,1720,1450,1050.0,1721.0,1722.0,1722.0,1722.0,1447.0,1046.0,62.0,-2.0,-19.0,57.0,8.0,92.0,1.0,0.0,2.0,38.0,-2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,46.0,48.0,48.0,46.0,38.0,46.0,0,0.000,pending
5.426801,26,initial_open,1720,1720,1720,1720,1450,1050.0,1721.0,1722.0,1722.0,1722.0,1447.0,1047.0,61.0,-2.0,-19.0,55.0,7.0,92.0,0.0,0.0,2.0,36.0,-3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,46.0,48.0,48.0,46.0,38.0,46.0,0,0.000,pending
5.589270,27,initial_open,1720,1720,1720,1720,1450,1050.0,1721.0,1722.0,1722.0,1722.0,1447.0,1047.0,62.0,-2.0,-19.0,75.0,7.0,95.0,1.0,0.0,2.0,56.0,-3.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,46.0,48.0,48.0,46.0,38.0,46.0,0,0.000,pending
5.762033,28,initial_open,1720,1720,1720,1720,1450,1050.0,1721.0,1722.0,1722.0,1722.0,1447.0,1046.0,60.0,-2.0,-19.0,33.0,7.0,92.0,-1.0,0.0,2.0,14.0,-3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,46.0,48.0,48.0,46.0,38.0,46.0,0,0.000,pending
5.924392,29,initial_open,1720,1720,1720,1720,1450,1050.0,1721.0,1722.0,1722.0,1722.0,1447.0,1047.0,62.0,-2.0,-19.0,31.0,7.0,91.0,1.0,0.0,2.0,12.0,-3.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,46.0,48.0,48.0,46.0,38.0,46.0,0,0.000,pending
6.076702,30,initial_open,1720,1720,1720,1720,1450,1050.0,1721.0,1722.0,1722.0,1722.0,1447.0,1046.0,61.0,-2.0,-21.0,31.0,7.0,93.0,0.0,0.0,0.0,12.0,-3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,46.0,48.0,48.0,46.0,38.0,46.0,0,0.000,pending
6.239116,31,initial_open,1720,1720,1720,1720,1450,1050.0,1721.0,1722.0,1722.0,1722.0,1447.0,1046.0,61.0,-2.0,-20.0,31.0,7.0,92.0,0.0,0.0,1.0,12.0,-3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,46.0,48.0,48.0,46.0,38.0,46.0,0,0.000,pending
6.401437,32,initial_open,1720,1720,1720,1720,1450,1050.0,1721.0,1722.0,1722.0,1722.0,1447.0,1046.0,61.0,-2.0,-21.0,31.0,7.0,92.0,0.0,0.0,0.0,12.0,-3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,46.0,48.0,48.0,46.0,38.0,46.0,0,0.000,pending
6.563413,33,initial_open,1720,1720,1720,1720,1450,1050.0,1721.0,1722.0,1722.0,1722.0,1447.0,1046.0,62.0,-2.0,-20.0,31.0,7.0,92.0,1.0,0.0,1.0,12.0,-3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,46.0,48.0,48.0,46.0,38.0,46.0,0,0.000,pending
6.725600,34,initial_open,1720,1720,1720,1720,1450,1050.0,1721.0,1722.0,1722.0,1722.0,1447.0,1046.0,61.0,-1.0,-21.0,31.0,8.0,92.0,0.0,1.0,0.0,12.0,-2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,46.0,48.0,48.0,46.0,38.0,46.0,0,0.000,pending
6.898132,35,initial_open,1720,1720,1720,1720,1450,1050.0,1721.0,1722.0,1722.0,1722.0,1447.0,1047.0,61.0,-2.0,-19.0,31.0,7.0,93.0,0.0,0.0,2.0,12.0,-3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,46.0,48.0,48.0,46.0,38.0,46.0,0,0.000,pending
7.060441,36,initial_open,1720,1720,1720,1720,1450,1050.0,1721.0,1722.0,1722.0,1722.0,1447.0,1047.0,62.0,-2.0,-21.0,31.0,9.0,93.0,1.0,0.0,0.0,12.0,-1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,46.0,48.0,48.0,46.0,38.0,46.0,0,0.000,pending
7.232970,37,initial_open,1720,1720,1720,1720,1450,1050.0,1721.0,1722.0,1722.0,1722.0,1447.0,1046.0,62.0,-1.0,-21.0,31.0,7.0,92.0,1.0,1.0,0.0,12.0,-3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,46.0,48.0,48.0,46.0,38.0,46.0,0,0.000,pending
7.395179,38,initial_open,1720,1720,1720,1720,1450,1050.0,1721.0,1722.0,1722.0,1722.0,1447.0,1046.0,61.0,-1.0,-21.0,30.0,9.0,92.0,0.0,1.0,0.0,11.0,-1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,46.0,48.0,48.0,46.0,38.0,46.0,0,0.000,pending
7.557460,39,initial_open,1720,1720,1720,1720,1450,1050.0,1721.0,1722.0,1722.0,1722.0,1447.0,1046.0,61.0,0.0,-19.0,31.0,9.0,93.0,0.0,2.0,2.0,12.0,-1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,46.0,48.0,48.0,46.0,38.0,46.0,0,0.000,pending
7.729963,40,initial_open,1720,1720,1720,1720,1450,1050.0,1721.0,1722.0,1722.0,1722.0,1447.0,1047.0,60.0,-2.0,-21.0,30.0,7.0,91.0,-1.0,0.0,0.0,11.0,-3.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,46.0,48.0,48.0,46.0,38.0,46.0,0,0.000,pending
7.892349,41,initial_open,1720,1720,1720,1720,1450,1050.0,1721.0,1722.0,1722.0,1722.0,1447.0,1046.0,62.0,-1.0,-19.0,31.0,7.0,93.0,1.0,1.0,2.0,12.0,-3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,46.0,48.0,48.0,46.0,38.0,46.0,0,0.000,pending
8.064853,42,initial_open,1720,1720,1720,1720,1450,1050.0,1721.0,1722.0,1722.0,1722.0,1447.0,1046.0,62.0,0.0,-19.0,31.0,7.0,93.0,1.0,2.0,2.0,12.0,-3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,46.0,48.0,48.0,46.0,38.0,46.0,0,0.000,pending
8.227102,43,initial_open,1720,1720,1720,1720,1450,1050.0,1721.0,1722.0,1722.0,1722.0,1447.0,1046.0,61.0,-2.0,-21.0,30.0,9.0,93.0,0.0,0.0,0.0,11.0,-1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,46.0,48.0,48.0,46.0,38.0,46.0,0,0.000,pending
8.379143,44,initial_open,1720,1720,1720,1720,1450,1050.0,1721.0,1722.0,1722.0,1722.0,1447.0,1046.0,62.0,-1.0,-19.0,29.0,9.0,93.0,1.0,1.0,2.0,10.0,-1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,46.0,48.0,48.0,46.0,38.0,46.0,0,0.000,pending
8.541463,45,initial_open,1720,1720,1720,1720,1450,1050.0,1721.0,1722.0,1722.0,1722.0,1447.0,1046.0,62.0,-2.0,-20.0,29.0,7.0,91.0,1.0,0.0,1.0,10.0,-3.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,46.0,48.0,48.0,46.0,38.0,46.0,0,0.000,pending
8.703771,46,initial_open,1720,1720,1720,1720,1450,1050.0,1721.0,1722.0,1722.0,1722.0,1447.0,1046.0,62.0,-1.0,-21.0,29.0,7.0,91.0,1.0,1.0,0.0,10.0,-3.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,46.0,48.0,48.0,46.0,38.0,46.0,0,0.000,pending
8.866093,47,initial_open,1720,1720,1720,1720,1450,1050.0,1721.0,1722.0,1722.0,1722.0,1447.0,1046.0,62.0,0.0,-20.0,29.0,7.0,92.0,1.0,2.0,1.0,10.0,-3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,46.0,48.0,48.0,46.0,38.0,46.0,0,0.000,pending
9.028318,48,initial_open,1720,1720,1720,1720,1450,1050.0,1721.0,1722.0,1722.0,1722.0,1447.0,1047.0,62.0,0.0,-20.0,29.0,7.0,91.0,1.0,2.0,1.0,10.0,-3.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,46.0,48.0,48.0,46.0,38.0,46.0,0,0.000,pending
9.200882,49,initial_open,1720,1720,1720,1720,1450,1050.0,1721.0,1722.0,1722.0,1722.0,1447.0,1046.0,62.0,-1.0,-20.0,29.0,7.0,92.0,1.0,1.0,1.0,10.0,-3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,46.0,48.0,48.0,46.0,38.0,46.0,0,0.000,pending
9.363162,50,initial_open,1720,1720,1720,1720,1450,1050.0,1721.0,1722.0,1722.0,1722.0,1447.0,1047.0,62.0,-2.0,-21.0,29.0,7.0,93.0,1.0,0.0,0.0,10.0,-3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,46.0,48.0,48.0,46.0,38.0,46.0,0,0.000,pending
9.535615,51,initial_open,1720,1720,1720,1720,1450,1050.0,1721.0,1722.0,1722.0,1722.0,1447.0,1047.0,62.0,-2.0,-21.0,29.0,7.0,93.0,1.0,0.0,0.0,10.0,-3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,46.0,48.0,48.0,46.0,38.0,46.0,0,0.000,pending
9.697908,52,initial_open,1720,1720,1720,1720,1450,1050.0,1721.0,1722.0,1722.0,1722.0,1447.0,1047.0,62.0,-2.0,-19.0,29.0,7.0,93.0,1.0,0.0,2.0,10.0,-3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,46.0,48.0,48.0,46.0,38.0,46.0,0,0.000,pending
9.860172,53,initial_open,1720,1720,1720,1720,1450,1050.0,1721.0,1722.0,1722.0,1722.0,1447.0,1046.0,62.0,-2.0,-19.0,29.0,7.0,92.0,1.0,0.0,2.0,10.0,-3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,46.0,48.0,48.0,46.0,38.0,46.0,0,0.000,pending
10.032562,54,initial_open,1720,1720,1720,1720,1450,1050.0,1721.0,1722.0,1722.0,1722.0,1447.0,1046.0,62.0,-2.0,-19.0,29.0,7.0,92.0,1.0,0.0,2.0,10.0,-3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,46.0,48.0,48.0,46.0,38.0,46.0,0,0.000,pending
10.194879,55,initial_open,1720,1720,1720,1720,1450,1050.0,1721.0,1722.0,1722.0,1722.0,1447.0,1047.0,62.0,-2.0,-20.0,29.0,7.0,93.0,1.0,0.0,1.0,10.0,-3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,46.0,48.0,48.0,46.0,38.0,46.0,0,0.000,pending
10.367328,56,initial_open,1720,1720,1720,1720,1450,1050.0,1721.0,1722.0,1722.0,1722.0,1447.0,1047.0,62.0,-2.0,-20.0,29.0,7.0,93.0,1.0,0.0,1.0,10.0,-3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,46.0,48.0,48.0,46.0,38.0,46.0,0,0.000,pending
10.529582,57,initial_open,1720,1720,1720,1720,1450,1050.0,1721.0,1722.0,1722.0,1722.0,1447.0,1047.0,62.0,-2.0,-19.0,29.0,8.0,92.0,1.0,0.0,2.0,10.0,-2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,46.0,48.0,48.0,46.0,38.0,46.0,0,0.000,pending
10.691935,58,initial_open,1720,1720,1720,1720,1450,1050.0,1721.0,1722.0,1722.0,1722.0,1447.0,1047.0,62.0,-2.0,-20.0,29.0,10.0,92.0,1.0,0.0,1.0,10.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,46.0,48.0,48.0,46.0,38.0,46.0,0,0.000,pending
10.864327,59,initial_open,1720,1720,1720,1720,1450,1050.0,1721.0,1722.0,1722.0,1722.0,1447.0,1047.0,62.0,-2.0,-21.0,29.0,9.0,92.0,1.0,0.0,0.0,10.0,-1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,46.0,48.0,48.0,46.0,38.0,46.0,0,0.000,pending
11.026584,60,initial_open,1720,1720,1720,1720,1450,1050.0,1721.0,1722.0,1722.0,1722.0,1447.0,1046.0,62.0,-2.0,-20.0,29.0,9.0,93.0,1.0,0.0,1.0,10.0,-1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,46.0,48.0,48.0,46.0,38.0,46.0,0,0.000,pending
11.198975,61,initial_open,1720,1720,1720,1720,1450,1050.0,1721.0,1722.0,1722.0,1722.0,1447.0,1046.0,62.0,-2.0,-19.0,29.0,9.0,92.0,1.0,0.0,2.0,10.0,-1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,46.0,48.0,48.0,46.0,38.0,46.0,0,0.000,pending
11.361320,62,initial_open,1720,1720,1720,1720,1450,1050.0,1721.0,1722.0,1722.0,1722.0,1447.0,1046.0,62.0,-2.0,-20.0,29.0,9.0,92.0,1.0,0.0,1.0,10.0,-1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,46.0,48.0,48.0,46.0,38.0,46.0,0,0.000,pending
11.513438,63,initial_open,1720,1720,1720,1720,1450,1050.0,1721.0,1722.0,1722.0,1722.0,1447.0,1046.0,62.0,-2.0,-19.0,29.0,9.0,93.0,1.0,0.0,2.0,10.0,-1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,46.0,48.0,48.0,46.0,38.0,46.0,0,0.000,pending
11.675577,64,initial_open,1720,1720,1720,1720,1450,1050.0,1721.0,1722.0,1722.0,1722.0,1447.0,1046.0,62.0,-2.0,-20.0,29.0,9.0,93.0,1.0,0.0,1.0,10.0,-1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,46.0,48.0,48.0,46.0,38.0,46.0,0,0.000,pending
11.837741,65,initial_open,1720,1720,1720,1720,1450,1050.0,1721.0,1722.0,1722.0,1722.0,1447.0,1046.0,62.0,-2.0,-19.0,29.0,9.0,93.0,1.0,0.0,2.0,10.0,-1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,46.0,48.0,48.0,46.0,38.0,46.0,0,0.000,pending
11.999925,66,initial_open,1720,1720,1720,1720,1450,1050.0,1721.0,1722.0,1722.0,1722.0,1447.0,1046.0,62.0,-2.0,-19.0,29.0,9.0,93.0,1.0,0.0,2.0,10.0,-1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,46.0,48.0,48.0,46.0,38.0,46.0,0,0.000,pending
12.162226,67,initial_open,1720,1720,1720,1720,1450,1050.0,1721.0,1722.0,1722.0,1722.0,1447.0,1047.0,62.0,-2.0,-21.0,29.0,9.0,90.0,1.0,0.0,0.0,10.0,-1.0,-1.0,2.0,2.0,2.0,2.0,2.0,2.0,46.0,48.0,48.0,46.0,38.0,46.0,0,0.000,pending
12.334779,68,initial_open,1720,1720,1720,1720,1450,1050.0,1721.0,1722.0,1722.0,1722.0,1447.0,1047.0,62.0,-2.0,-19.0,30.0,7.0,91.0,1.0,0.0,2.0,11.0,-3.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,46.0,48.0,48.0,46.0,38.0,46.0,0,0.000,pending
12.497080,69,initial_open,1720,1720,1720,1720,1450,1050.0,1721.0,1722.0,1722.0,1722.0,1447.0,1047.0,62.0,-2.0,-20.0,29.0,7.0,93.0,1.0,0.0,1.0,10.0,-3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,46.0,48.0,48.0,46.0,38.0,46.0,0,0.000,pending
12.649149,70,initial_open,1720,1720,1720,1720,1450,1050.0,1721.0,1722.0,1722.0,1722.0,1447.0,1046.0,62.0,-1.0,-19.0,30.0,7.0,92.0,1.0,1.0,2.0,11.0,-3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,46.0,48.0,48.0,46.0,38.0,46.0,0,0.000,pending
12.811421,71,initial_open,1720,1720,1720,1720,1450,1050.0,1721.0,1722.0,1722.0,1722.0,1447.0,1046.0,62.0,-2.0,-20.0,29.0,-8.0,176.0,1.0,0.0,1.0,10.0,-18.0,85.0,2.0,2.0,2.0,2.0,2.0,2.0,46.0,48.0,48.0,46.0,38.0,46.0,0,0.000,pending
12.993946,72,initial_open,1720,1720,1720,1720,1450,1050.0,1721.0,1722.0,1722.0,1722.0,1447.0,1046.0,62.0,-2.0,-21.0,29.0,-9.0,154.0,1.0,0.0,0.0,10.0,-19.0,63.0,2.0,2.0,2.0,2.0,2.0,2.0,46.0,48.0,48.0,46.0,38.0,46.0,0,0.000,pending
13.166441,73,initial_open,1720,1720,1720,1720,1450,1050.0,1721.0,1722.0,1722.0,1722.0,1447.0,1046.0,62.0,-2.0,-19.0,29.0,-9.0,127.0,1.0,0.0,2.0,10.0,-19.0,36.0,2.0,2.0,2.0,2.0,2.0,2.0,46.0,48.0,48.0,46.0,38.0,46.0,0,0.000,pending
13.328635,74,initial_open,1720,1720,1720,1720,1450,1050.0,1721.0,1722.0,1722.0,1722.0,1447.0,1046.0,62.0,-2.0,-19.0,29.0,-9.0,129.0,1.0,0.0,2.0,10.0,-19.0,38.0,2.0,2.0,2.0,2.0,2.0,2.0,46.0,48.0,48.0,46.0,38.0,46.0,0,0.000,pending
13.501174,75,initial_open,1720,1720,1720,1720,1450,1050.0,1721.0,1722.0,1722.0,1722.0,1447.0,1046.0,62.0,-1.0,-19.0,29.0,-10.0,115.0,1.0,1.0,2.0,10.0,-20.0,24.0,2.0,2.0,2.0,2.0,2.0,2.0,46.0,48.0,48.0,46.0,38.0,46.0,0,0.000,pending
13.663378,76,initial_open,1720,1720,1720,1720,1450,1050.0,1721.0,1722.0,1722.0,1722.0,1447.0,1046.0,62.0,-2.0,-19.0,29.0,-9.0,118.0,1.0,0.0,2.0,10.0,-19.0,27.0,2.0,2.0,2.0,2.0,2.0,2.0,46.0,48.0,48.0,46.0,38.0,46.0,0,0.000,pending
13.825624,77,initial_open,1720,1720,1720,1720,1450,1050.0,1721.0,1722.0,1722.0,1722.0,1447.0,1046.0,62.0,-2.0,-19.0,30.0,-10.0,116.0,1.0,0.0,2.0,11.0,-20.0,25.0,2.0,2.0,2.0,2.0,2.0,2.0,46.0,48.0,48.0,46.0,38.0,46.0,0,0.000,pending
13.998085,78,initial_open,1720,1720,1720,1720,1450,1050.0,1721.0,1722.0,1722.0,1722.0,1447.0,1046.0,62.0,-2.0,-19.0,29.0,-9.0,117.0,1.0,0.0,2.0,10.0,-19.0,26.0,2.0,2.0,2.0,2.0,2.0,2.0,46.0,48.0,48.0,46.0,38.0,46.0,0,0.000,pending
