time_s,sample,action,target_little,target_ring,target_middle,target_index,target_thumb_bend,target_thumb_swing,angle_little,angle_ring,angle_middle,angle_index,angle_thumb_bend,angle_thumb_swing,force_little,force_ring,force_middle,force_index,force_thumb_bend,force_thumb_swing,force_delta_little,force_delta_ring,force_delta_middle,force_delta_index,force_delta_thumb_bend,force_delta_thumb_swing,status_little,status_ring,status_middle,status_index,status_thumb_bend,status_thumb_swing,temp_little,temp_ring,temp_middle,temp_index,temp_thumb_bend,temp_thumb_swing
3.367517,13,auto_close_step_15,1685,1695,1705,1705,1435,1050.0,1703.0,1711.0,1722.0,1722.0,1447.0,1052.0,71.0,6.0,-17.0,21.0,13.0,95.0,11.0,7.0,0.0,-1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,46.0,48.0,48.0,46.0,38.0,46.0
3.540044,14,auto_close_step_15,1685,1695,1705,1705,1435,1050.0,1692.0,1704.0,1722.0,1722.0,1437.0,1052.0,78.0,9.0,-17.0,21.0,23.0,96.0,18.0,10.0,0.0,-1.0,11.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,46.0,48.0,48.0,46.0,38.0,46.0
3.733078,15,auto_close_step_15,1650,1670,1690,1690,1420,1050.0,1690.0,1703.0,1722.0,1722.0,1438.0,1052.0,75.0,9.0,-17.0,22.0,21.0,97.0,15.0,10.0,0.0,0.0,9.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,46.0,48.0,48.0,46.0,38.0,46.0
3.895316,16,auto_close_step_15,1650,1670,1690,1690,1420,1050.0,1681.0,1684.0,1704.0,1704.0,1426.0,1052.0,78.0,14.0,-2.0,37.0,29.0,97.0,18.0,15.0,15.0,15.0,17.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,46.0,48.0,48.0,46.0,38.0,46.0
4.067801,17,auto_close_step_15,1650,1670,1690,1690,1420,1050.0,1663.0,1676.0,1695.0,1701.0,1423.0,1052.0,80.0,18.0,-2.0,38.0,27.0,97.0,20.0,19.0,15.0,16.0,15.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,46.0,48.0,48.0,46.0,38.0,46.0
4.260791,18,auto_close_step_15,1615,1645,1675,1675,1405,1050.0,1656.0,1676.0,1694.0,1691.0,1423.0,1052.0,81.0,19.0,-1.0,33.0,27.0,97.0,21.0,20.0,16.0,11.0,15.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,46.0,48.0,48.0,46.0,38.0,46.0
4.422966,19,auto_close_step_15,1615,1645,1675,1675,1405,1050.0,1630.0,1658.0,1686.0,1691.0,1410.0,1052.0,84.0,18.0,0.0,31.0,32.0,97.0,24.0,19.0,17.0,9.0,20.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,46.0,48.0,48.0,46.0,38.0,46.0
4.595508,20,auto_close_step_15,1615,1645,1675,1675,1405,1050.0,1625.0,1654.0,1682.0,1691.0,1408.0,1052.0,84.0,22.0,-2.0,31.0,32.0,97.0,24.0,23.0,15.0,9.0,20.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,46.0,48.0,48.0,46.0,38.0,46.0
4.788591,21,auto_close_step_15,1580,1620,1660,1660,1390,1050.0,1614.0,1647.0,1676.0,1690.0,1406.0,1052.0,86.0,22.0,0.0,33.0,34.0,97.0,26.0,23.0,17.0,11.0,22.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,48.0,48.0,48.0,46.0,38.0,46.0
4.961030,22,auto_close_step_15,1580,1620,1660,1660,1390,1050.0,1595.0,1634.0,1672.0,1673.0,1394.0,1052.0,86.0,27.0,2.0,26.0,38.0,99.0,26.0,28.0,19.0,4.0,26.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,46.0,48.0,48.0,46.0,38.0,46.0
5.123320,23,auto_close_step_15,1580,1620,1660,1660,1390,1050.0,1589.0,1624.0,1665.0,1665.0,1394.0,1052.0,86.0,29.0,0.0,26.0,36.0,99.0,26.0,30.0,17.0,4.0,24.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,46.0,48.0,48.0,46.0,38.0,46.0
5.316340,24,auto_close_step_15,1545,1595,1645,1645,1375,1050.0,1579.0,1623.0,1661.0,1665.0,1392.0,1052.0,86.0,27.0,2.0,25.0,38.0,99.0,26.0,28.0,19.0,3.0,26.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,48.0,48.0,48.0,46.0,38.0,46.0
5.478623,25,auto_close_step_15,1545,1595,1645,1645,1375,1050.0,1561.0,1616.0,1657.0,1663.0,1383.0,1052.0,84.0,30.0,2.0,26.0,41.0,99.0,24.0,31.0,19.0,4.0,29.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,46.0,48.0,48.0,46.0,38.0,46.0
5.651041,26,auto_close_step_15,1545,1595,1645,1645,1375,1050.0,1553.0,1605.0,1650.0,1657.0,1380.0,1051.0,85.0,32.0,2.0,26.0,40.0,100.0,25.0,33.0,19.0,4.0,28.0,5.0,1.0,1.0,1.0,1.0,1.0,2.0,46.0,48.0,48.0,46.0,38.0,46.0
5.844063,27,auto_close_step_15,1510,1570,1630,1630,1360,1050.0,1544.0,1598.0,1647.0,1647.0,1380.0,1051.0,89.0,33.0,2.0,27.0,40.0,99.0,29.0,34.0,19.0,5.0,28.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,46.0,48.0,48.0,46.0,38.0,46.0
6.006325,28,auto_close_step_15,1510,1570,1630,1630,1360,1050.0,1527.0,1580.0,1642.0,1641.0,1368.0,1052.0,89.0,34.0,2.0,27.0,45.0,100.0,29.0,35.0,19.0,5.0,33.0,5.0,1.0,1.0,1.0,1.0,1.0,2.0,46.0,48.0,48.0,46.0,38.0,46.0
6.178803,29,auto_close_step_15,1510,1570,1630,1630,1360,1050.0,1518.0,1578.0,1636.0,1636.0,1365.0,1052.0,91.0,38.0,3.0,27.0,43.0,97.0,31.0,39.0,20.0,5.0,31.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,48.0,48.0,48.0,46.0,38.0,46.0
6.382162,30,auto_close_step_15,1475,1545,1615,1615,1345,1050.0,11265.0,-5232.0,3841.0,10257.0,-6908.0,8709.0,91.0,80.0,-2.0,25.0,40.0,100.0,31.0,81.0,15.0,3.0,28.0,5.0,1.0,1.0,1.0,1.0,1.0,2.0,48.0,48.0,48.0,46.0,38.0,46.0
6.544431,31,auto_close_step_15,1475,1545,1615,1615,1345,1050.0,1490.0,1554.0,1631.0,1630.0,1352.0,1052.0,95.0,29.0,2.0,26.0,49.0,101.0,35.0,30.0,19.0,4.0,37.0,6.0,1.0,1.0,1.0,1.0,1.0,2.0,48.0,48.0,48.0,46.0,38.0,46.0
6.706682,32,auto_close_step_15,1475,1545,1615,1615,1345,1050.0,1484.0,1552.0,1627.0,1627.0,1351.0,1052.0,95.0,37.0,2.0,26.0,45.0,101.0,35.0,38.0,19.0,4.0,33.0,6.0,1.0,1.0,1.0,1.0,1.0,2.0,48.0,48.0,48.0,46.0,38.0,46.0
6.899268,33,auto_close_step_15,1440,1520,1600,1600,1330,1050.0,1475.0,1545.0,1618.0,1618.0,1350.0,1052.0,98.0,40.0,4.0,27.0,47.0,99.0,38.0,41.0,21.0,5.0,35.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,48.0,48.0,48.0,46.0,38.0,46.0
7.061542,34,auto_close_step_15,1440,1520,1600,1600,1330,1050.0,1456.0,1530.0,1611.0,1614.0,1337.0,1052.0,100.0,37.0,3.0,27.0,52.0,99.0,40.0,38.0,20.0,5.0,40.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,48.0,48.0,48.0,46.0,38.0,46.0
7.213622,35,auto_close_step_15,1440,1520,1600,1600,1330,1050.0,1448.0,1527.0,1605.0,1606.0,1337.0,1052.0,102.0,42.0,2.0,27.0,50.0,99.0,42.0,43.0,19.0,5.0,38.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,48.0,48.0,48.0,46.0,38.0,46.0
7.427007,36,auto_close_step_15,1405,1495,1585,1585,1315,1050.0,1440.0,1520.0,1600.0,1602.0,1337.0,1052.0,103.0,51.0,4.0,27.0,50.0,100.0,43.0,52.0,21.0,5.0,38.0,5.0,1.0,1.0,1.0,1.0,1.0,2.0,48.0,48.0,48.0,46.0,38.0,46.0
7.589260,37,auto_close_step_15,1405,1495,1585,1585,1315,1050.0,1421.0,1507.0,1593.0,1602.0,1325.0,1052.0,102.0,98.0,5.0,25.0,64.0,119.0,42.0,99.0,22.0,3.0,52.0,24.0,1.0,1.0,1.0,1.0,1.0,2.0,48.0,48.0,48.0,46.0,38.0,46.0
7.741257,38,auto_close_step_15,1405,1495,1585,1585,1315,1050.0,1412.0,1504.0,1589.0,1596.0,1324.0,1052.0,104.0,97.0,4.0,27.0,88.0,127.0,44.0,98.0,21.0,5.0,76.0,32.0,1.0,1.0,1.0,1.0,1.0,2.0,48.0,48.0,48.0,46.0,38.0,46.0
7.954622,39,auto_close_step_15,1370,1470,1570,1570,1300.0,1050.0,1409.0,1496.0,1585.0,1588.0,1324.0,1052.0,104.0,132.0,2.0,28.0,114.0,145.0,44.0,133.0,19.0,6.0,102.0,50.0,1.0,1.0,1.0,1.0,1.0,2.0,48.0,48.0,48.0,46.0,38.0,46.0
8.116869,40,auto_close_step_15,1370,1470,1570,1570,1300.0,1050.0,1397.0,1482.0,1585.0,1579.0,1317.0,1052.0,106.0,273.0,-1.0,28.0,284.0,247.0,46.0,274.0,16.0,6.0,272.0,152.0,1.0,1.0,1.0,1.0,1.0,2.0,48.0,48.0,48.0,46.0,38.0,46.0
8.268953,41,auto_close_step_15,1370,1470,1570,1570,1300.0,1050.0,1382.0,1482.0,1579.0,1572.0,1311.0,1052.0,107.0,309.0,4.0,27.0,485.0,303.0,47.0,310.0,21.0,5.0,473.0,208.0,1.0,1.0,1.0,1.0,1.0,2.0,48.0,48.0,48.0,46.0,38.0,46.0
8.482345,42,auto_close_step_15,1335,1445,1555,1555,1300.0,1050.0,1374.0,1482.0,1573.0,1572.0,1309.0,1052.0,107.0,336.0,5.0,25.0,513.0,315.0,47.0,337.0,22.0,3.0,501.0,220.0,1.0,1.0,1.0,1.0,1.0,2.0,48.0,48.0,48.0,46.0,38.0,46.0
8.644595,43,auto_close_step_15,1335,1445,1555,1555,1300.0,1050.0,1352.0,1465.0,1563.0,1572.0,1309.0,1052.0,111.0,586.0,4.0,20.0,590.0,410.0,51.0,587.0,21.0,-2.0,578.0,315.0,1.0,1.0,1.0,1.0,1.0,2.0,48.0,48.0,48.0,46.0,38.0,46.0
8.796654,44,auto_close_step_15,1335,1445,1555,1555,1300.0,1050.0,1344.0,1457.0,1556.0,1566.0,1309.0,1052.0,111.0,624.0,2.0,28.0,675.0,422.0,51.0,625.0,19.0,6.0,663.0,327.0,1.0,3.0,1.0,1.0,3.0,2.0,48.0,48.0,48.0,46.0,40.0,46.0
9.020203,45,auto_close_step_15,1300,1420,1540,1540,1300.0,1050.0,1341.0,1457.0,1556.0,1557.0,1309.0,1052.0,112.0,605.0,2.0,27.0,660.0,418.0,52.0,606.0,19.0,5.0,648.0,323.0,1.0,3.0,1.0,1.0,3.0,1.0,48.0,48.0,48.0,46.0,40.0,46.0
9.182314,46,auto_close_step_15,1300,1420,1540,1540,1300.0,1050.0,1327.0,1457.0,1556.0,1546.0,1309.0,1052.0,115.0,596.0,2.0,27.0,652.0,416.0,55.0,597.0,19.0,5.0,640.0,321.0,1.0,3.0,1.0,1.0,3.0,1.0,48.0,48.0,48.0,46.0,38.0,46.0
9.344507,47,auto_close_step_15,1300,1420,1540,1540,1300.0,1050.0,1313.0,1457.0,1550.0,1542.0,1309.0,1052.0,118.0,589.0,2.0,27.0,647.0,414.0,58.0,590.0,19.0,5.0,635.0,319.0,1.0,3.0,1.0,1.0,3.0,1.0,48.0,48.0,48.0,46.0,38.0,46.0
9.537541,48,auto_close_step_15,1265,1395,1525,1525,1300.0,1050.0,1305.0,1457.0,1543.0,1542.0,1309.0,1052.0,122.0,581.0,4.0,27.0,644.0,414.0,62.0,582.0,21.0,5.0,632.0,319.0,1.0,1.0,1.0,1.0,3.0,1.0,48.0,48.0,48.0,46.0,40.0,46.0
9.699781,49,auto_close_step_15,1265,1395,1525,1525,1300.0,1050.0,1286.0,1457.0,1535.0,1542.0,1309.0,1052.0,141.0,567.0,4.0,27.0,644.0,416.0,81.0,568.0,21.0,5.0,632.0,321.0,1.0,1.0,1.0,1.0,3.0,1.0,48.0,48.0,48.0,46.0,40.0,46.0
9.862039,50,auto_close_step_15,1265,1395,1525,1525,1300.0,1050.0,1277.0,1446.0,1530.0,1535.0,1309.0,1052.0,131.0,725.0,4.0,27.0,743.0,450.0,71.0,726.0,21.0,5.0,731.0,355.0,1.0,3.0,1.0,1.0,3.0,1.0,48.0,48.0,48.0,46.0,38.0,46.0
10.065220,51,auto_close_step_15,1230,1370,1510,1510,1300.0,1050.0,1271.0,1446.0,1525.0,1528.0,1309.0,1052.0,135.0,705.0,4.0,28.0,740.0,446.0,75.0,706.0,21.0,6.0,728.0,351.0,1.0,3.0,1.0,1.0,3.0,1.0,48.0,48.0,48.0,46.0,38.0,46.0
10.227506,52,auto_close_step_15,1230,1370,1510,1510,1300.0,1050.0,1260.0,1446.0,1525.0,1523.0,1309.0,1052.0,151.0,688.0,6.0,29.0,735.0,447.0,91.0,689.0,23.0,7.0,723.0,352.0,1.0,3.0,1.0,1.0,3.0,1.0,48.0,48.0,48.0,46.0,38.0,46.0
10.389696,53,auto_close_step_15,1230,1370,1510,1510,1300.0,1050.0,1243.0,1446.0,1520.0,1518.0,1309.0,1052.0,153.0,679.0,5.0,28.0,735.0,448.0,93.0,680.0,22.0,6.0,723.0,353.0,1.0,3.0,1.0,1.0,3.0,1.0,48.0,48.0,48.0,48.0,38.0,46.0
10.592886,54,auto_close_step_15,1200.0,1345,1495,1495,1300.0,1050.0,1240.0,1446.0,1514.0,1509.0,1309.0,1052.0,160.0,673.0,6.0,30.0,733.0,448.0,100.0,674.0,23.0,8.0,721.0,353.0,1.0,3.0,1.0,1.0,3.0,1.0,48.0,48.0,48.0,46.0,38.0,46.0
10.755058,55,auto_close_step_15,1200.0,1345,1495,1495,1300.0,1050.0,1215.0,1446.0,1505.0,1505.0,1309.0,1052.0,161.0,673.0,5.0,29.0,730.0,444.0,101.0,674.0,22.0,7.0,718.0,349.0,1.0,3.0,1.0,1.0,3.0,1.0,48.0,48.0,48.0,48.0,38.0,46.0
10.917309,56,auto_close_step_15,1200.0,1345,1495,1495,1300.0,1050.0,1214.0,1446.0,1499.0,1500.0,1309.0,1052.0,154.0,673.0,10.0,31.0,727.0,444.0,94.0,674.0,27.0,9.0,715.0,349.0,1.0,3.0,1.0,1.0,3.0,1.0,48.0,48.0,48.0,48.0,38.0,46.0
11.120547,57,auto_close_step_15,1200.0,1320,1480,1480,1300.0,1050.0,1202.0,1446.0,1495.0,1494.0,1309.0,1052.0,153.0,663.0,34.0,31.0,727.0,442.0,93.0,664.0,51.0,9.0,715.0,347.0,1.0,3.0,1.0,1.0,3.0,1.0,48.0,48.0,48.0,46.0,38.0,46.0
11.282783,58,auto_close_step_15,1200.0,1320,1480,1480,1300.0,1050.0,1202.0,1446.0,1490.0,1490.0,1309.0,1052.0,144.0,635.0,93.0,33.0,733.0,441.0,84.0,636.0,110.0,11.0,721.0,346.0,2.0,3.0,1.0,1.0,3.0,1.0,48.0,48.0,48.0,46.0,38.0,46.0
11.444925,59,auto_close_step_15,1200.0,1320,1480,1480,1300.0,1050.0,1202.0,1445.0,1487.0,1482.0,1309.0,1053.0,140.0,595.0,175.0,29.0,735.0,440.0,80.0,596.0,192.0,7.0,723.0,345.0,2.0,3.0,1.0,1.0,3.0,1.0,48.0,48.0,48.0,48.0,38.0,46.0
11.658174,60,auto_close_step_15,1200.0,1295,1465,1465,1300.0,1050.0,1202.0,1445.0,1484.0,1482.0,1309.0,1052.0,135.0,551.0,186.0,33.0,735.0,434.0,75.0,552.0,203.0,11.0,723.0,339.0,1.0,1.0,1.0,1.0,3.0,1.0,48.0,48.0,48.0,48.0,38.0,46.0
11.820421,61,auto_close_step_15,1200.0,1295,1465,1465,1300.0,1050.0,1202.0,1441.0,1477.0,1481.0,1309.0,1052.0,120.0,514.0,319.0,33.0,745.0,441.0,60.0,515.0,336.0,11.0,733.0,346.0,2.0,1.0,1.0,1.0,3.0,1.0,48.0,48.0,48.0,48.0,38.0,46.0
11.982654,62,auto_close_step_15,1200.0,1295,1465,1465,1300.0,1050.0,1202.0,1427.0,1474.0,1475.0,1309.0,1053.0,122.0,748.0,107.0,33.0,807.0,475.0,62.0,749.0,124.0,11.0,795.0,380.0,2.0,3.0,1.0,1.0,3.0,1.0,48.0,48.0,48.0,48.0,38.0,46.0
12.175629,63,auto_close_step_15,1200.0,1270,1450,1450,1300.0,1050.0,1202.0,1427.0,1470.0,1469.0,1309.0,1053.0,120.0,682.0,174.0,33.0,803.0,471.0,60.0,683.0,191.0,11.0,791.0,376.0,1.0,3.0,1.0,1.0,3.0,1.0,48.0,48.0,48.0,48.0,38.0,46.0
12.337820,64,auto_close_step_15,1200.0,1270,1450,1450,1300.0,1050.0,1202.0,1427.0,1464.0,1460.0,1309.0,1053.0,118.0,599.0,293.0,33.0,815.0,467.0,58.0,600.0,310.0,11.0,803.0,372.0,2.0,3.0,1.0,1.0,3.0,1.0,48.0,48.0,48.0,48.0,38.0,46.0
12.500058,65,auto_close_step_15,1200.0,1270,1450,1450,1300.0,1050.0,1202.0,1426.0,1460.0,1454.0,1309.0,1053.0,113.0,510.0,381.0,35.0,810.0,465.0,53.0,511.0,398.0,13.0,798.0,370.0,2.0,3.0,1.0,1.0,3.0,1.0,48.0,48.0,48.0,48.0,38.0,46.0
12.703387,66,auto_close_step_15,1200.0,1245,1435,1435,1300.0,1050.0,1202.0,1426.0,1460.0,1450.0,1309.0,1053.0,119.0,485.0,324.0,35.0,778.0,459.0,59.0,486.0,341.0,13.0,766.0,364.0,1.0,1.0,1.0,1.0,3.0,1.0,48.0,48.0,48.0,48.0,38.0,46.0
12.865651,67,auto_close_step_15,1200.0,1245,1435,1435,1300.0,1050.0,1202.0,1423.0,1452.0,1450.0,1309.0,1053.0,93.0,426.0,507.0,28.0,784.0,462.0,33.0,427.0,524.0,6.0,772.0,367.0,2.0,1.0,1.0,1.0,3.0,1.0,48.0,48.0,48.0,48.0,38.0,46.0
13.027866,68,auto_close_step_15,1200.0,1245,1435,1435,1300.0,1050.0,1202.0,1404.0,1443.0,1443.0,1309.0,1053.0,98.0,736.0,179.0,37.0,842.0,506.0,38.0,737.0,196.0,15.0,830.0,411.0,2.0,3.0,1.0,1.0,3.0,1.0,48.0,48.0,48.0,48.0,38.0,46.0
13.231028,69,auto_close_step_15,1200.0,1220.0,1420,1420,1300.0,1050.0,1202.0,1404.0,1442.0,1437.0,1309.0,1053.0,101.0,674.0,163.0,35.0,802.0,497.0,41.0,675.0,180.0,13.0,790.0,402.0,1.0,3.0,1.0,1.0,3.0,1.0,48.0,48.0,50.0,48.0,38.0,46.0
13.393272,70,auto_close_step_15,1200.0,1220.0,1420,1420,1300.0,1050.0,1202.0,1403.0,1436.0,1430.0,1309.0,1053.0,91.0,568.0,310.0,37.0,802.0,495.0,31.0,569.0,327.0,15.0,790.0,400.0,2.0,3.0,1.0,1.0,3.0,1.0,48.0,48.0,50.0,48.0,38.0,48.0
13.555488,71,auto_close_step_15,1200.0,1220.0,1420,1420,1300.0,1050.0,1202.0,1403.0,1432.0,1424.0,1309.0,1053.0,86.0,489.0,365.0,37.0,783.0,490.0,26.0,490.0,382.0,15.0,771.0,395.0,2.0,3.0,1.0,1.0,3.0,1.0,48.0,48.0,50.0,48.0,38.0,48.0
13.758723,72,auto_close_step_15,1200.0,1220.0,1405,1405,1300.0,1050.0,1202.0,1402.0,1430.0,1421.0,1309.0,1053.0,89.0,451.0,327.0,39.0,759.0,485.0,29.0,452.0,344.0,17.0,747.0,390.0,1.0,1.0,1.0,1.0,3.0,1.0,48.0,48.0,50.0,48.0,38.0,48.0
13.920963,73,auto_close_step_15,1200.0,1220.0,1405,1405,1300.0,1050.0,1202.0,1401.0,1429.0,1421.0,1309.0,1051.0,78.0,485.0,417.0,33.0,778.0,505.0,18.0,486.0,434.0,11.0,766.0,410.0,2.0,1.0,1.0,1.0,3.0,2.0,48.0,48.0,50.0,48.0,38.0,48.0
14.083170,74,auto_close_step_15,1200.0,1220.0,1405,1405,1300.0,1050.0,1201.0,1382.0,1416.0,1416.0,1309.0,1051.0,68.0,686.0,257.0,41.0,848.0,536.0,8.0,687.0,274.0,19.0,836.0,441.0,2.0,3.0,1.0,1.0,3.0,2.0,48.0,48.0,50.0,48.0,38.0,48.0
14.286427,75,auto_close_step_15,1200.0,1220.0,1390,1390,1300.0,1050.0,1201.0,1382.0,1414.0,1407.0,1309.0,1051.0,70.0,636.0,244.0,37.0,799.0,527.0,10.0,637.0,261.0,15.0,787.0,432.0,0.0,3.0,1.0,1.0,3.0,1.0,48.0,48.0,50.0,48.0,38.0,48.0
14.448608,76,auto_close_step_15,1200.0,1220.0,1390,1390,1300.0,1050.0,1201.0,1382.0,1409.0,1407.0,1309.0,1051.0,69.0,550.0,390.0,39.0,798.0,523.0,9.0,551.0,407.0,17.0,786.0,428.0,2.0,3.0,1.0,1.0,3.0,2.0,48.0,48.0,50.0,48.0,38.0,48.0
14.610677,77,auto_close_step_15,1200.0,1220.0,1390,1390,1300.0,1050.0,1201.0,1381.0,1403.0,1401.0,1309.0,1051.0,69.0,401.0,570.0,37.0,793.0,513.0,9.0,402.0,587.0,15.0,781.0,418.0,2.0,3.0,1.0,1.0,3.0,2.0,48.0,48.0,50.0,48.0,38.0,48.0
14.813940,78,auto_close_step_15,1200.0,1220.0,1375,1375,1300.0,1050.0,1201.0,1381.0,1402.0,1395.0,1309.0,1051.0,76.0,355.0,493.0,44.0,754.0,503.0,16.0,356.0,510.0,22.0,742.0,408.0,0.0,1.0,1.0,1.0,3.0,1.0,48.0,48.0,50.0,48.0,38.0,48.0
14.976195,79,auto_close_step_15,1200.0,1220.0,1375,1375,1300.0,1050.0,1201.0,1375.0,1394.0,1387.0,1309.0,1051.0,66.0,361.0,579.0,47.0,758.0,509.0,6.0,362.0,596.0,25.0,746.0,414.0,2.0,1.0,3.0,1.0,3.0,2.0,48.0,48.0,50.0,48.0,38.0,48.0
15.138374,80,auto_close_step_15,1200.0,1220.0,1375,1375,1300.0,1050.0,1201.0,1357.0,1390.0,1381.0,1309.0,1051.0,64.0,726.0,144.0,45.0,754.0,531.0,4.0,727.0,161.0,23.0,742.0,436.0,2.0,3.0,3.0,1.0,3.0,2.0,48.0,50.0,50.0,48.0,38.0,48.0
15.341634,81,auto_close_step_15,1200.0,1220.0,1360,1360,1300.0,1050.0,1201.0,1357.0,1390.0,1381.0,1309.0,1051.0,71.0,666.0,105.0,45.0,722.0,521.0,11.0,667.0,122.0,23.0,710.0,426.0,0.0,3.0,1.0,1.0,3.0,1.0,48.0,48.0,50.0,48.0,38.0,48.0
