time_s,sample,action,target_little,target_ring,target_middle,target_index,target_thumb_bend,target_thumb_swing,angle_little,angle_ring,angle_middle,angle_index,angle_thumb_bend,angle_thumb_swing,force_little,force_ring,force_middle,force_index,force_thumb_bend,force_thumb_swing,force_delta_little,force_delta_ring,force_delta_middle,force_delta_index,force_delta_thumb_bend,force_delta_thumb_swing,status_little,status_ring,status_middle,status_index,status_thumb_bend,status_thumb_swing,temp_little,temp_ring,temp_middle,temp_index,temp_thumb_bend,temp_thumb_swing
1.186636,0,initial_open,1720,1720,1720,1720,1450,900.0,1722.0,1722.0,1722.0,1722.0,1447.0,897.0,57.0,-3.0,-21.0,16.0,10.0,119.0,-2.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,48.0,48.0,48.0,46.0,40.0,46.0
1.349002,1,initial_open,1720,1720,1720,1720,1450,900.0,1722.0,1722.0,1722.0,1722.0,1447.0,897.0,58.0,-3.0,-21.0,16.0,10.0,118.0,-1.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,48.0,48.0,48.0,46.0,40.0,46.0
1.511257,2,initial_open,1720,1720,1720,1720,1450,900.0,1722.0,1722.0,1722.0,1721.0,1447.0,897.0,58.0,-3.0,-21.0,15.0,10.0,119.0,-1.0,0.0,0.0,-1.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,48.0,48.0,48.0,48.0,40.0,46.0
1.663321,3,initial_open,1720,1720,1720,1720,1450,900.0,1722.0,1722.0,1722.0,1722.0,1447.0,897.0,57.0,-2.0,-21.0,16.0,10.0,117.0,-2.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,48.0,48.0,48.0,46.0,40.0,46.0
1.825416,4,initial_open,1720,1720,1720,1720,1450,900.0,1722.0,1722.0,1722.0,1722.0,1447.0,897.0,57.0,-2.0,-21.0,15.0,10.0,119.0,-2.0,1.0,0.0,-1.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,48.0,48.0,48.0,46.0,40.0,46.0
1.987607,5,initial_open,1720,1720,1720,1720,1450,900.0,1722.0,1722.0,1722.0,1722.0,1447.0,897.0,57.0,-2.0,-22.0,16.0,10.0,118.0,-2.0,1.0,-1.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,46.0,48.0,48.0,48.0,40.0,46.0
2.149623,6,initial_open,1720,1720,1720,1720,1450,900.0,1722.0,1722.0,1722.0,1722.0,1447.0,897.0,57.0,-3.0,-22.0,17.0,10.0,119.0,-2.0,0.0,-1.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,48.0,48.0,48.0,48.0,40.0,46.0
2.311895,7,initial_open,1720,1720,1720,1720,1450,900.0,1722.0,1722.0,1722.0,1721.0,1447.0,896.0,58.0,-3.0,-21.0,16.0,10.0,118.0,-1.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,48.0,48.0,48.0,48.0,40.0,46.0
2.484414,8,initial_open,1720,1720,1720,1720,1450,900.0,1722.0,1722.0,1722.0,1722.0,1447.0,897.0,58.0,-2.0,-21.0,16.0,10.0,118.0,-1.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,48.0,48.0,48.0,46.0,40.0,46.0
2.656840,9,initial_open,1720,1720,1720,1720,1450,900.0,1722.0,1722.0,1721.0,1722.0,1447.0,897.0,58.0,-2.0,-21.0,17.0,4.0,135.0,-1.0,1.0,0.0,1.0,-6.0,18.0,2.0,2.0,2.0,2.0,2.0,2.0,48.0,48.0,48.0,48.0,40.0,46.0
2.819037,10,initial_open,1720,1720,1720,1720,1450,900.0,1722.0,1722.0,1722.0,1722.0,1447.0,897.0,58.0,-2.0,-21.0,17.0,7.0,123.0,-1.0,1.0,0.0,1.0,-3.0,6.0,2.0,2.0,2.0,2.0,2.0,2.0,48.0,48.0,48.0,48.0,40.0,46.0
2.981317,11,initial_open,1720,1720,1720,1720,1450,900.0,1722.0,1722.0,1722.0,1722.0,1447.0,897.0,58.0,-2.0,-21.0,17.0,12.0,123.0,-1.0,1.0,0.0,1.0,2.0,6.0,2.0,2.0,2.0,2.0,2.0,2.0,48.0,48.0,48.0,48.0,40.0,46.0
3.143610,12,initial_open,1720,1720,1720,1720,1450,900.0,1722.0,1722.0,1722.0,1722.0,1447.0,897.0,58.0,-2.0,-21.0,17.0,12.0,123.0,-1.0,1.0,0.0,1.0,2.0,6.0,2.0,2.0,2.0,2.0,2.0,2.0,48.0,48.0,48.0,48.0,40.0,46.0
3.316107,13,initial_open,1720,1720,1720,1720,1450,900.0,1722.0,1722.0,1722.0,1722.0,1447.0,897.0,58.0,-2.0,-21.0,17.0,3.0,194.0,-1.0,1.0,0.0,1.0,-7.0,77.0,2.0,2.0,2.0,2.0,2.0,2.0,48.0,48.0,48.0,46.0,40.0,46.0
3.478264,14,initial_open,1720,1720,1720,1720,1450,900.0,1722.0,1722.0,1722.0,1722.0,1447.0,897.0,58.0,-2.0,-21.0,17.0,-5.0,168.0,-1.0,1.0,0.0,1.0,-15.0,51.0,2.0,2.0,2.0,2.0,2.0,2.0,48.0,48.0,48.0,46.0,40.0,46.0
3.650736,15,initial_open,1720,1720,1720,1720,1450,900.0,1722.0,1722.0,1722.0,1722.0,1447.0,897.0,59.0,-2.0,-21.0,17.0,-9.0,210.0,0.0,1.0,0.0,1.0,-19.0,93.0,2.0,2.0,2.0,2.0,2.0,2.0,48.0,48.0,48.0,46.0,40.0,46.0
3.812973,16,initial_open,1720,1720,1720,1720,1450,900.0,1722.0,1722.0,1721.0,1722.0,1447.0,897.0,58.0,-2.0,-21.0,17.0,-12.0,192.0,-1.0,1.0,0.0,1.0,-22.0,75.0,2.0,2.0,2.0,2.0,2.0,2.0,48.0,48.0,48.0,46.0,40.0,46.0
3.975248,17,initial_open,1720,1720,1720,1720,1450,900.0,1722.0,1722.0,1722.0,1722.0,1447.0,897.0,59.0,-2.0,-21.0,17.0,3.0,129.0,0.0,1.0,0.0,1.0,-7.0,12.0,2.0,2.0,2.0,2.0,2.0,2.0,48.0,48.0,48.0,46.0,40.0,46.0
4.147641,18,initial_open,1720,1720,1720,1720,1450,900.0,1722.0,1722.0,1722.0,1722.0,1447.0,896.0,59.0,-2.0,-21.0,18.0,-9.0,231.0,0.0,1.0,0.0,2.0,-19.0,114.0,2.0,2.0,2.0,2.0,2.0,2.0,48.0,48.0,48.0,46.0,40.0,46.0
4.309876,19,initial_open,1720,1720,1720,1720,1450,900.0,1722.0,1722.0,1722.0,1722.0,1447.0,897.0,59.0,-2.0,-21.0,17.0,3.0,197.0,0.0,1.0,0.0,1.0,-7.0,80.0,2.0,2.0,2.0,2.0,2.0,2.0,48.0,48.0,48.0,48.0,40.0,46.0
4.482469,20,initial_open,1720,1720,1720,1720,1450,900.0,1722.0,1722.0,1722.0,1722.0,1447.0,897.0,59.0,-1.0,-21.0,17.0,10.0,122.0,0.0,2.0,0.0,1.0,0.0,5.0,2.0,2.0,2.0,2.0,2.0,2.0,48.0,48.0,48.0,48.0,40.0,46.0
4.644689,21,initial_open,1720,1720,1720,1720,1450,900.0,1722.0,1722.0,1722.0,1722.0,1447.0,897.0,59.0,-1.0,-21.0,17.0,10.0,113.0,0.0,2.0,0.0,1.0,0.0,-4.0,2.0,2.0,2.0,2.0,2.0,2.0,48.0,48.0,48.0,46.0,40.0,46.0
4.806812,22,initial_open,1720,1720,1720,1720,1450,900.0,1722.0,1722.0,1722.0,1722.0,1447.0,897.0,60.0,-2.0,-21.0,17.0,10.0,113.0,1.0,1.0,0.0,1.0,0.0,-4.0,2.0,2.0,2.0,2.0,2.0,2.0,48.0,48.0,48.0,46.0,40.0,46.0
4.979263,23,initial_open,1720,1720,1720,1720,1450,900.0,1722.0,1722.0,1722.0,1721.0,1447.0,897.0,59.0,-2.0,-21.0,17.0,10.0,113.0,0.0,1.0,0.0,1.0,0.0,-4.0,2.0,2.0,2.0,2.0,2.0,2.0,48.0,48.0,48.0,46.0,40.0,46.0
5.141453,24,initial_open,1720,1720,1720,1720,1450,900.0,1722.0,1722.0,1722.0,1722.0,1447.0,897.0,60.0,-2.0,-21.0,18.0,10.0,113.0,1.0,1.0,0.0,2.0,0.0,-4.0,2.0,2.0,2.0,2.0,2.0,2.0,48.0,48.0,48.0,46.0,40.0,46.0
5.313888,25,initial_open,1720,1720,1720,1720,1450,900.0,1722.0,1722.0,1722.0,1722.0,1447.0,897.0,59.0,-2.0,-21.0,18.0,10.0,113.0,0.0,1.0,0.0,2.0,0.0,-4.0,2.0,2.0,2.0,2.0,2.0,2.0,48.0,48.0,48.0,46.0,40.0,46.0
5.476091,26,initial_open,1720,1720,1720,1720,1450,900.0,1722.0,1722.0,1722.0,1722.0,1447.0,897.0,60.0,-2.0,-21.0,18.0,10.0,113.0,1.0,1.0,0.0,2.0,0.0,-4.0,2.0,2.0,2.0,2.0,2.0,2.0,48.0,48.0,48.0,46.0,40.0,46.0
5.638436,27,initial_open,1720,1720,1720,1720,1450,900.0,1722.0,1722.0,1722.0,1721.0,1447.0,897.0,59.0,-2.0,-21.0,17.0,10.0,113.0,0.0,1.0,0.0,1.0,0.0,-4.0,2.0,2.0,2.0,2.0,2.0,2.0,48.0,48.0,48.0,46.0,40.0,46.0
5.810856,28,initial_open,1720,1720,1720,1720,1450,900.0,1722.0,1722.0,1722.0,1722.0,1447.0,897.0,58.0,-3.0,-21.0,15.0,10.0,113.0,-1.0,0.0,0.0,-1.0,0.0,-4.0,2.0,2.0,2.0,2.0,2.0,2.0,48.0,48.0,48.0,46.0,40.0,46.0
5.972784,29,initial_open,1720,1720,1720,1720,1450,900.0,1722.0,1722.0,1722.0,1722.0,1447.0,897.0,59.0,-2.0,-21.0,16.0,10.0,113.0,0.0,1.0,0.0,0.0,0.0,-4.0,2.0,2.0,2.0,2.0,2.0,2.0,48.0,48.0,48.0,48.0,40.0,46.0
6.144984,30,initial_open,1720,1720,1720,1720,1450,900.0,1722.0,1722.0,1722.0,1722.0,1447.0,896.0,60.0,-2.0,-21.0,15.0,10.0,113.0,1.0,1.0,0.0,-1.0,0.0,-4.0,2.0,2.0,2.0,2.0,2.0,2.0,48.0,48.0,48.0,46.0,40.0,46.0
6.307245,31,initial_open,1720,1720,1720,1720,1450,900.0,1722.0,1722.0,1722.0,1721.0,1447.0,897.0,60.0,-2.0,-21.0,16.0,10.0,113.0,1.0,1.0,0.0,0.0,0.0,-4.0,2.0,2.0,2.0,2.0,2.0,2.0,48.0,48.0,48.0,48.0,40.0,46.0
6.469484,32,initial_open,1720,1720,1720,1720,1450,900.0,1722.0,1722.0,1722.0,1722.0,1447.0,896.0,60.0,-2.0,-21.0,16.0,10.0,113.0,1.0,1.0,0.0,0.0,0.0,-4.0,2.0,2.0,2.0,2.0,2.0,2.0,48.0,48.0,48.0,46.0,40.0,46.0
6.642009,33,initial_open,1720,1720,1720,1720,1450,900.0,1722.0,1722.0,1721.0,1722.0,1447.0,896.0,60.0,-2.0,-21.0,16.0,10.0,113.0,1.0,1.0,0.0,0.0,0.0,-4.0,2.0,2.0,2.0,2.0,2.0,2.0,48.0,48.0,48.0,46.0,40.0,46.0
6.804313,34,initial_open,1720,1720,1720,1720,1450,900.0,1722.0,1722.0,1722.0,1722.0,1447.0,897.0,59.0,-2.0,-21.0,16.0,10.0,114.0,0.0,1.0,0.0,0.0,0.0,-3.0,2.0,2.0,2.0,2.0,2.0,2.0,48.0,48.0,48.0,46.0,40.0,46.0
6.976821,35,initial_open,1720,1720,1720,1720,1450,900.0,1722.0,1722.0,1722.0,1722.0,1447.0,897.0,60.0,-2.0,-21.0,16.0,10.0,113.0,1.0,1.0,0.0,0.0,0.0,-4.0,2.0,2.0,2.0,2.0,2.0,2.0,48.0,48.0,48.0,46.0,40.0,46.0
7.139077,36,initial_open,1720,1720,1720,1720,1450,900.0,1722.0,1722.0,1722.0,1722.0,1447.0,897.0,60.0,-2.0,-21.0,16.0,10.0,112.0,1.0,1.0,0.0,0.0,0.0,-5.0,2.0,2.0,2.0,2.0,2.0,2.0,48.0,48.0,48.0,46.0,40.0,46.0
7.301353,37,initial_open,1720,1720,1720,1720,1450,900.0,1722.0,1722.0,1721.0,1722.0,1447.0,897.0,60.0,-2.0,-21.0,17.0,10.0,112.0,1.0,1.0,0.0,1.0,0.0,-5.0,2.0,2.0,2.0,2.0,2.0,2.0,48.0,48.0,48.0,46.0,40.0,46.0
7.473780,38,initial_open,1720,1720,1720,1720,1450,900.0,1722.0,1722.0,1722.0,1722.0,1447.0,897.0,60.0,-2.0,-21.0,17.0,10.0,113.0,1.0,1.0,0.0,1.0,0.0,-4.0,2.0,2.0,2.0,2.0,2.0,2.0,48.0,48.0,48.0,46.0,40.0,46.0
7.636021,39,initial_open,1720,1720,1720,1720,1450,900.0,1722.0,1722.0,1722.0,1722.0,1447.0,896.0,60.0,-2.0,-21.0,16.0,10.0,113.0,1.0,1.0,0.0,0.0,0.0,-4.0,2.0,2.0,2.0,2.0,2.0,2.0,48.0,48.0,48.0,48.0,40.0,46.0
7.808416,40,initial_open,1720,1720,1720,1720,1450,900.0,1722.0,1722.0,1721.0,1722.0,1447.0,897.0,60.0,-2.0,-21.0,16.0,10.0,113.0,1.0,1.0,0.0,0.0,0.0,-4.0,2.0,2.0,2.0,2.0,2.0,2.0,48.0,48.0,48.0,46.0,40.0,46.0
7.970681,41,initial_open,1720,1720,1720,1720,1450,900.0,1722.0,1722.0,1722.0,1722.0,1447.0,897.0,60.0,-2.0,-20.0,15.0,10.0,113.0,1.0,1.0,1.0,-1.0,0.0,-4.0,2.0,2.0,2.0,2.0,2.0,2.0,48.0,48.0,48.0,46.0,40.0,46.0
8.122755,42,initial_open,1720,1720,1720,1720,1450,900.0,1722.0,1722.0,1722.0,1722.0,1447.0,897.0,60.0,-2.0,-19.0,16.0,10.0,113.0,1.0,1.0,2.0,0.0,0.0,-4.0,2.0,2.0,2.0,2.0,2.0,2.0,48.0,48.0,48.0,48.0,40.0,46.0
8.284987,43,initial_open,1720,1720,1720,1720,1450,900.0,1722.0,1722.0,1722.0,1721.0,1447.0,897.0,60.0,-2.0,-20.0,17.0,10.0,113.0,1.0,1.0,1.0,1.0,0.0,-4.0,2.0,2.0,2.0,2.0,2.0,2.0,48.0,48.0,48.0,48.0,40.0,46.0
8.447075,44,initial_open,1720,1720,1720,1720,1450,900.0,1722.0,1722.0,1722.0,1722.0,1447.0,896.0,60.0,-2.0,-20.0,16.0,10.0,113.0,1.0,1.0,1.0,0.0,0.0,-4.0,2.0,2.0,2.0,2.0,2.0,2.0,48.0,48.0,48.0,46.0,40.0,46.0
8.609308,45,initial_open,1720,1720,1720,1720,1450,900.0,1722.0,1722.0,1722.0,1722.0,1447.0,897.0,60.0,-2.0,-20.0,16.0,10.0,113.0,1.0,1.0,1.0,0.0,0.0,-4.0,2.0,2.0,2.0,2.0,2.0,2.0,48.0,48.0,48.0,48.0,40.0,46.0
8.771534,46,initial_open,1720,1720,1720,1720,1450,900.0,1722.0,1722.0,1722.0,1722.0,1447.0,897.0,60.0,-2.0,-20.0,17.0,10.0,112.0,1.0,1.0,1.0,1.0,0.0,-5.0,2.0,2.0,2.0,2.0,2.0,2.0,48.0,48.0,48.0,46.0,40.0,46.0
8.943995,47,initial_open,1720,1720,1720,1720,1450,900.0,1722.0,1722.0,1722.0,1722.0,1447.0,897.0,60.0,-2.0,-21.0,17.0,10.0,111.0,1.0,1.0,0.0,1.0,0.0,-6.0,2.0,2.0,2.0,2.0,2.0,2.0,48.0,48.0,48.0,46.0,40.0,46.0
9.106234,48,initial_open,1720,1720,1720,1720,1450,900.0,1722.0,1722.0,1722.0,1722.0,1447.0,897.0,57.0,-2.0,-20.0,17.0,10.0,112.0,-2.0,1.0,1.0,1.0,0.0,-5.0,2.0,2.0,2.0,2.0,2.0,2.0,48.0,48.0,48.0,46.0,40.0,46.0
9.258325,49,initial_open,1720,1720,1720,1720,1450,900.0,1722.0,1722.0,1722.0,1722.0,1447.0,897.0,57.0,-2.0,-20.0,17.0,10.0,112.0,-2.0,1.0,1.0,1.0,0.0,-5.0,2.0,2.0,2.0,2.0,2.0,2.0,48.0,48.0,48.0,46.0,40.0,46.0
9.420491,50,initial_open,1720,1720,1720,1720,1450,900.0,1722.0,1722.0,1722.0,1722.0,1447.0,896.0,57.0,-2.0,-20.0,17.0,10.0,112.0,-2.0,1.0,1.0,1.0,0.0,-5.0,2.0,2.0,2.0,2.0,2.0,2.0,48.0,48.0,48.0,48.0,40.0,46.0
9.582682,51,initial_open,1720,1720,1720,1720,1450,900.0,1722.0,1722.0,1722.0,1722.0,1447.0,896.0,57.0,-2.0,-20.0,17.0,9.0,112.0,-2.0,1.0,1.0,1.0,-1.0,-5.0,2.0,2.0,2.0,2.0,2.0,2.0,48.0,48.0,48.0,46.0,40.0,46.0
9.744857,52,initial_open,1720,1720,1720,1720,1450,900.0,1722.0,1722.0,1729.0,1722.0,1447.0,897.0,57.0,-1.0,-12.0,15.0,9.0,114.0,-2.0,2.0,9.0,-1.0,-1.0,-3.0,2.0,2.0,2.0,2.0,2.0,2.0,48.0,48.0,48.0,48.0,40.0,46.0
9.907100,53,initial_open,1720,1720,1720,1720,1450,900.0,1722.0,1722.0,1729.0,1722.0,1447.0,896.0,57.0,-2.0,-12.0,15.0,9.0,113.0,-2.0,1.0,9.0,-1.0,-1.0,-4.0,2.0,2.0,2.0,2.0,2.0,2.0,48.0,48.0,48.0,46.0,40.0,46.0
10.079607,54,initial_open,1720,1720,1720,1720,1450,900.0,1722.0,1722.0,1729.0,1722.0,1447.0,896.0,57.0,-2.0,-12.0,15.0,9.0,112.0,-2.0,1.0,9.0,-1.0,-1.0,-5.0,2.0,2.0,2.0,2.0,2.0,2.0,48.0,48.0,48.0,48.0,40.0,46.0
10.241656,55,initial_open,1720,1720,1720,1720,1450,900.0,1722.0,1722.0,1729.0,1722.0,1447.0,897.0,58.0,-1.0,-12.0,16.0,9.0,113.0,-1.0,2.0,9.0,0.0,-1.0,-4.0,2.0,2.0,2.0,2.0,2.0,2.0,48.0,48.0,48.0,46.0,40.0,46.0
10.414142,56,initial_open,1720,1720,1720,1720,1450,900.0,1722.0,1722.0,1729.0,1722.0,1447.0,896.0,57.0,-2.0,-12.0,15.0,9.0,112.0,-2.0,1.0,9.0,-1.0,-1.0,-5.0,2.0,2.0,2.0,2.0,2.0,2.0,48.0,48.0,48.0,48.0,40.0,46.0
10.576300,57,initial_open,1720,1720,1720,1720,1450,900.0,1722.0,1722.0,1729.0,1722.0,1447.0,897.0,57.0,-2.0,-12.0,15.0,9.0,112.0,-2.0,1.0,9.0,-1.0,-1.0,-5.0,2.0,2.0,2.0,2.0,2.0,2.0,48.0,48.0,48.0,48.0,40.0,46.0
10.738341,58,initial_open,1720,1720,1720,1720,1450,900.0,1722.0,1722.0,1729.0,1722.0,1447.0,897.0,57.0,-1.0,-12.0,16.0,9.0,111.0,-2.0,2.0,9.0,0.0,-1.0,-6.0,2.0,2.0,2.0,2.0,2.0,2.0,48.0,48.0,48.0,46.0,40.0,46.0
10.910759,59,initial_open,1720,1720,1720,1720,1450,900.0,1722.0,1722.0,1729.0,1722.0,1447.0,896.0,57.0,-2.0,-12.0,16.0,9.0,110.0,-2.0,1.0,9.0,0.0,-1.0,-7.0,2.0,2.0,2.0,2.0,2.0,2.0,48.0,48.0,48.0,46.0,40.0,46.0
11.072994,60,initial_open,1720,1720,1720,1720,1450,900.0,1722.0,1722.0,1729.0,1722.0,1447.0,897.0,57.0,-2.0,-12.0,15.0,9.0,111.0,-2.0,1.0,9.0,-1.0,-1.0,-6.0,2.0,2.0,2.0,2.0,2.0,2.0,48.0,48.0,48.0,48.0,40.0,46.0
11.245308,61,initial_open,1720,1720,1720,1720,1450,900.0,1722.0,1722.0,1729.0,1722.0,1447.0,896.0,57.0,-2.0,-14.0,16.0,9.0,111.0,-2.0,1.0,7.0,0.0,-1.0,-6.0,2.0,2.0,2.0,2.0,2.0,2.0,48.0,48.0,48.0,46.0,40.0,46.0
11.407573,62,initial_open,1720,1720,1720,1720,1450,900.0,1722.0,1722.0,1729.0,1722.0,1447.0,897.0,58.0,-2.0,-13.0,17.0,9.0,111.0,-1.0,1.0,8.0,1.0,-1.0,-6.0,2.0,2.0,2.0,2.0,2.0,2.0,48.0,48.0,48.0,46.0,40.0,46.0
11.569707,63,initial_open,1720,1720,1720,1720,1450,900.0,1722.0,1722.0,1729.0,1722.0,1447.0,896.0,57.0,-2.0,-13.0,16.0,9.0,111.0,-2.0,1.0,8.0,0.0,-1.0,-6.0,2.0,2.0,2.0,2.0,2.0,2.0,48.0,48.0,48.0,46.0,40.0,46.0
11.742151,64,initial_open,1720,1720,1720,1720,1450,900.0,1722.0,1722.0,1729.0,1722.0,1447.0,897.0,57.0,-2.0,-14.0,16.0,9.0,112.0,-2.0,1.0,7.0,0.0,-1.0,-5.0,2.0,2.0,2.0,2.0,2.0,2.0,48.0,48.0,48.0,46.0,40.0,46.0
11.904390,65,initial_open,1720,1720,1720,1720,1450,900.0,1722.0,1722.0,1729.0,1722.0,1447.0,897.0,58.0,-2.0,-14.0,16.0,9.0,114.0,-1.0,1.0,7.0,0.0,-1.0,-3.0,2.0,2.0,2.0,2.0,2.0,2.0,48.0,48.0,48.0,46.0,40.0,46.0
12.076877,66,initial_open,1720,1720,1720,1720,1450,900.0,1722.0,1722.0,1729.0,1722.0,1447.0,897.0,57.0,-2.0,-14.0,16.0,9.0,114.0,-2.0,1.0,7.0,0.0,-1.0,-3.0,2.0,2.0,2.0,2.0,2.0,2.0,48.0,48.0,48.0,48.0,40.0,46.0
12.239041,67,initial_open,1720,1720,1720,1720,1450,900.0,1722.0,1722.0,1729.0,1722.0,1447.0,897.0,57.0,-1.0,-14.0,17.0,6.0,121.0,-2.0,2.0,7.0,1.0,-4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,48.0,48.0,48.0,46.0,40.0,46.0
12.401289,68,initial_open,1720,1720,1720,1720,1450,900.0,1722.0,1722.0,1729.0,1722.0,1447.0,896.0,58.0,-2.0,-14.0,17.0,5.0,117.0,-1.0,1.0,7.0,1.0,-5.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,48.0,48.0,48.0,46.0,40.0,46.0
12.573763,69,initial_open,1720,1720,1720,1720,1450,900.0,1722.0,1722.0,1729.0,1722.0,1447.0,897.0,57.0,-2.0,-14.0,16.0,5.0,118.0,-2.0,1.0,7.0,0.0,-5.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,48.0,48.0,48.0,46.0,40.0,46.0
12.735965,70,initial_open,1720,1720,1720,1720,1450,900.0,1722.0,1722.0,1729.0,1722.0,1447.0,897.0,59.0,-2.0,-14.0,16.0,5.0,118.0,0.0,1.0,7.0,0.0,-5.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,48.0,48.0,48.0,46.0,40.0,46.0
12.908337,71,initial_open,1720,1720,1720,1720,1450,900.0,1722.0,1722.0,1729.0,1722.0,1447.0,896.0,59.0,-2.0,-14.0,17.0,5.0,118.0,0.0,1.0,7.0,1.0,-5.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,48.0,48.0,48.0,46.0,40.0,46.0
13.070572,72,initial_open,1720,1720,1720,1720,1450,900.0,1722.0,1722.0,1729.0,1722.0,1447.0,896.0,59.0,-1.0,-14.0,16.0,7.0,118.0,0.0,2.0,7.0,0.0,-3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,48.0,48.0,48.0,46.0,40.0,46.0
13.232754,73,initial_open,1720,1720,1720,1720,1450,900.0,1722.0,1722.0,1729.0,1722.0,1447.0,897.0,57.0,-1.0,-14.0,17.0,5.0,119.0,-2.0,2.0,7.0,1.0,-5.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,48.0,48.0,48.0,46.0,40.0,46.0
13.405144,74,initial_open,1720,1720,1720,1720,1450,900.0,1722.0,1722.0,1729.0,1722.0,1447.0,897.0,58.0,-1.0,-13.0,17.0,7.0,117.0,-1.0,2.0,8.0,1.0,-3.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,48.0,48.0,48.0,46.0,40.0,46.0
13.567426,75,initial_open,1720,1720,1720,1720,1450,900.0,1722.0,1722.0,1729.0,1722.0,1447.0,896.0,59.0,-1.0,-14.0,17.0,7.0,119.0,0.0,2.0,7.0,1.0,-3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,48.0,48.0,48.0,46.0,40.0,46.0
13.739910,76,initial_open,1720,1720,1720,1720,1450,900.0,1722.0,1722.0,1729.0,1722.0,1447.0,897.0,59.0,-1.0,-12.0,17.0,7.0,119.0,0.0,2.0,9.0,1.0,-3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,48.0,48.0,48.0,48.0,40.0,46.0
13.902110,77,initial_open,1720,1720,1720,1720,1450,900.0,1722.0,1722.0,1729.0,1722.0,1447.0,897.0,59.0,-2.0,-12.0,17.0,7.0,119.0,0.0,1.0,9.0,1.0,-3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,48.0,48.0,48.0,48.0,40.0,46.0
14.064321,78,initial_open,1720,1720,1720,1720,1450,900.0,1722.0,1722.0,1729.0,1722.0,1447.0,897.0,58.0,-1.0,-12.0,17.0,7.0,119.0,-1.0,2.0,9.0,1.0,-3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,48.0,48.0,48.0,46.0,40.0,46.0
14.236760,79,initial_open,1720,1720,1720,1720,1450,900.0,1722.0,1722.0,1729.0,1721.0,1447.0,897.0,58.0,-2.0,-12.0,17.0,5.0,119.0,-1.0,1.0,9.0,1.0,-5.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,48.0,48.0,48.0,48.0,40.0,46.0
14.399023,80,initial_open,1720,1720,1720,1720,1450,900.0,1722.0,1722.0,1729.0,1722.0,1447.0,897.0,58.0,-1.0,-12.0,17.0,7.0,119.0,-1.0,2.0,9.0,1.0,-3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,48.0,48.0,48.0,46.0,40.0,46.0
14.571538,81,initial_open,1720,1720,1720,1720,1450,900.0,1722.0,1722.0,1729.0,1722.0,1447.0,897.0,59.0,-2.0,-14.0,17.0,7.0,118.0,0.0,1.0,7.0,1.0,-3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,48.0,48.0,48.0,48.0,40.0,46.0
14.733777,82,initial_open,1720,1720,1720,1720,1450,900.0,1722.0,1722.0,1729.0,1722.0,1447.0,897.0,59.0,-2.0,-14.0,17.0,5.0,117.0,0.0,1.0,7.0,1.0,-5.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,48.0,48.0,48.0,46.0,40.0,46.0
14.896033,83,initial_open,1720,1720,1720,1720,1450,900.0,1722.0,1722.0,1729.0,1722.0,1447.0,896.0,58.0,-2.0,-13.0,17.0,5.0,119.0,-1.0,1.0,8.0,1.0,-5.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,48.0,48.0,48.0,46.0,40.0,46.0
15.068459,84,initial_open,1720,1720,1720,1720,1450,900.0,1722.0,1722.0,1729.0,1722.0,1447.0,897.0,60.0,-2.0,-14.0,17.0,5.0,119.0,1.0,1.0,7.0,1.0,-5.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,48.0,48.0,48.0,46.0,40.0,46.0
15.230652,85,initial_open,1720,1720,1720,1720,1450,900.0,1722.0,1722.0,1729.0,1722.0,1447.0,897.0,60.0,-2.0,-14.0,17.0,5.0,119.0,1.0,1.0,7.0,1.0,-5.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,48.0,48.0,48.0,46.0,40.0,46.0
