time_s,sample,action,target_little,target_ring,target_middle,target_index,target_thumb_bend,target_thumb_swing,angle_little,angle_ring,angle_middle,angle_index,angle_thumb_bend,angle_thumb_swing,force_little,force_ring,force_middle,force_index,force_thumb_bend,force_thumb_swing,force_delta_little,force_delta_ring,force_delta_middle,force_delta_index,force_delta_thumb_bend,force_delta_thumb_swing,status_little,status_ring,status_middle,status_index,status_thumb_bend,status_thumb_swing,temp_little,temp_ring,temp_middle,temp_index,temp_thumb_bend,temp_thumb_swing
2.836720,10,initial_open,1720,1720,1720,1720,1450,1200.0,1722.0,1722.0,1722.0,1721.0,1447.0,1199.0,55.0,-4.0,-21.0,15.0,5.0,76.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,48.0,48.0,48.0,48.0,38.0,46.0
2.998824,11,initial_open,1720,1720,1720,1720,1450,1200.0,1722.0,1722.0,1722.0,1721.0,1447.0,1199.0,55.0,-3.0,-21.0,15.0,5.0,77.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,48.0,48.0,48.0,48.0,38.0,46.0
3.150824,12,initial_open,1720,1720,1720,1720,1450,1200.0,1722.0,1722.0,1722.0,1721.0,1447.0,1199.0,55.0,-2.0,-21.0,15.0,5.0,77.0,0.0,2.0,1.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,48.0,48.0,48.0,48.0,38.0,46.0
3.312872,13,initial_open,1720,1720,1720,1720,1450,1200.0,1722.0,1722.0,1722.0,1721.0,1447.0,1199.0,55.0,-3.0,-21.0,15.0,5.0,76.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,48.0,48.0,48.0,48.0,38.0,46.0
3.474894,14,initial_open,1720,1720,1720,1720,1450,1200.0,1722.0,1722.0,1722.0,1721.0,1447.0,1199.0,55.0,-4.0,-21.0,15.0,5.0,76.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,48.0,48.0,48.0,48.0,38.0,46.0
3.637046,15,initial_open,1720,1720,1720,1720,1450,1200.0,1722.0,1722.0,1722.0,1721.0,1447.0,1199.0,56.0,-3.0,-21.0,15.0,5.0,76.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,48.0,48.0,48.0,48.0,38.0,46.0
3.799074,16,initial_open,1720,1720,1720,1720,1450,1200.0,1722.0,1722.0,1722.0,1721.0,1447.0,1199.0,56.0,-4.0,-21.0,15.0,5.0,77.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,48.0,48.0,48.0,48.0,38.0,46.0
3.971423,17,initial_open,1720,1720,1720,1720,1450,1200.0,1722.0,1722.0,1722.0,1721.0,1447.0,1199.0,56.0,-4.0,-23.0,15.0,5.0,78.0,1.0,0.0,-1.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,48.0,48.0,48.0,48.0,38.0,46.0
4.133309,18,initial_open,1720,1720,1720,1720,1450,1200.0,1722.0,1722.0,1722.0,1721.0,1447.0,1199.0,55.0,-4.0,-23.0,15.0,5.0,77.0,0.0,0.0,-1.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,48.0,48.0,48.0,48.0,38.0,46.0
4.295283,19,initial_open,1720,1720,1720,1720,1450,1200.0,1722.0,1722.0,1722.0,1721.0,1447.0,1199.0,56.0,-4.0,-23.0,15.0,5.0,76.0,1.0,0.0,-1.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,48.0,48.0,48.0,48.0,38.0,46.0
4.467457,20,initial_open,1720,1720,1720,1720,1450,1200.0,1722.0,1722.0,1722.0,1721.0,1447.0,1199.0,57.0,-4.0,-23.0,15.0,5.0,76.0,2.0,0.0,-1.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,48.0,48.0,48.0,48.0,38.0,46.0
4.629643,21,initial_open,1720,1720,1720,1720,1450,1200.0,1722.0,1722.0,1722.0,1721.0,1447.0,1199.0,56.0,-5.0,-24.0,15.0,5.0,76.0,1.0,-1.0,-2.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,48.0,48.0,48.0,48.0,38.0,46.0
4.791706,22,initial_open,1720,1720,1720,1720,1450,1200.0,1722.0,1722.0,1722.0,1721.0,1447.0,1199.0,56.0,-4.0,-23.0,15.0,5.0,76.0,1.0,0.0,-1.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,48.0,48.0,48.0,48.0,38.0,46.0
4.963993,23,initial_open,1720,1720,1720,1720,1450,1200.0,1722.0,1722.0,1722.0,1721.0,1447.0,1199.0,57.0,-4.0,-23.0,16.0,5.0,77.0,2.0,0.0,-1.0,1.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,48.0,48.0,48.0,48.0,38.0,46.0
5.126095,24,initial_open,1720,1720,1720,1720,1450,1200.0,1722.0,1722.0,1722.0,1721.0,1447.0,1199.0,57.0,-4.0,-24.0,16.0,5.0,76.0,2.0,0.0,-2.0,1.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,48.0,48.0,48.0,48.0,38.0,46.0
5.298292,25,initial_open,1720,1720,1720,1720,1450,1200.0,1722.0,1722.0,1722.0,1721.0,1447.0,1199.0,57.0,-4.0,-25.0,15.0,5.0,76.0,2.0,0.0,-3.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,48.0,48.0,48.0,48.0,38.0,46.0
5.491272,26,auto_close_step_15,1700,1700,1705,1705,1435,1200.0,1722.0,1722.0,1722.0,1721.0,1447.0,1199.0,57.0,-4.0,-23.0,15.0,5.0,77.0,2.0,0.0,-1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,48.0,48.0,48.0,48.0,38.0,46.0
5.653396,27,auto_close_step_15,1700,1700,1705,1705,1435,1200.0,1722.0,1718.0,1722.0,1721.0,1447.0,1199.0,57.0,0.0,-24.0,15.0,6.0,77.0,2.0,4.0,-2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,48.0,48.0,48.0,48.0,38.0,46.0
5.805296,28,auto_close_step_15,1700,1700,1705,1705,1435,1200.0,1710.0,1706.0,1722.0,1721.0,1437.0,1199.0,66.0,6.0,-25.0,15.0,17.0,78.0,11.0,10.0,-3.0,0.0,12.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,48.0,48.0,48.0,48.0,38.0,46.0
6.018516,29,auto_close_step_15,1680,1680,1690,1690,1420,1200.0,1704.0,1706.0,1722.0,1721.0,1437.0,1199.0,70.0,6.0,-24.0,15.0,16.0,78.0,15.0,10.0,-2.0,0.0,11.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,48.0,48.0,48.0,48.0,38.0,46.0
6.180561,30,auto_close_step_15,1680,1680,1690,1690,1420,1200.0,1694.0,1698.0,1704.0,1704.0,1426.0,1199.0,72.0,10.0,-10.0,27.0,21.0,78.0,17.0,14.0,12.0,12.0,16.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,48.0,48.0,48.0,48.0,38.0,46.0
6.342770,31,auto_close_step_15,1680,1680,1690,1690,1420,1200.0,1689.0,1690.0,1694.0,1702.0,1423.0,1199.0,73.0,14.0,-4.0,31.0,21.0,78.0,18.0,18.0,18.0,16.0,16.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,48.0,48.0,48.0,48.0,38.0,46.0
6.545778,32,auto_close_step_15,1660,1660,1675,1675,1405,1200.0,1682.0,1685.0,1693.0,1692.0,1423.0,1199.0,73.0,14.0,-2.0,31.0,21.0,78.0,18.0,18.0,20.0,16.0,16.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,48.0,48.0,48.0,48.0,38.0,46.0
6.707902,33,auto_close_step_15,1660,1660,1675,1675,1405,1200.0,1676.0,1678.0,1684.0,1683.0,1411.0,1199.0,75.0,18.0,-1.0,30.0,25.0,78.0,20.0,22.0,21.0,15.0,20.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,48.0,48.0,48.0,48.0,38.0,46.0
6.870044,34,auto_close_step_15,1660,1660,1675,1675,1405,1200.0,1669.0,1670.0,1681.0,1680.0,1408.0,1199.0,75.0,20.0,-4.0,27.0,25.0,78.0,20.0,24.0,18.0,12.0,20.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,48.0,48.0,48.0,48.0,38.0,46.0
7.072926,35,auto_close_step_15,1640,1640,1660,1660,1390,1200.0,1662.0,1665.0,1677.0,1680.0,1406.0,1199.0,78.0,16.0,-2.0,27.0,27.0,78.0,23.0,20.0,20.0,12.0,22.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,48.0,48.0,48.0,48.0,38.0,46.0
7.235081,36,auto_close_step_15,1640,1640,1660,1660,1390,1200.0,1653.0,1658.0,1673.0,1680.0,1395.0,1199.0,76.0,20.0,1.0,26.0,30.0,79.0,21.0,24.0,23.0,11.0,25.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,48.0,48.0,48.0,48.0,38.0,46.0
7.397285,37,auto_close_step_15,1640,1640,1660,1660,1390,1200.0,1648.0,1651.0,1667.0,1674.0,1394.0,1199.0,78.0,21.0,0.0,25.0,29.0,79.0,23.0,25.0,22.0,10.0,24.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,48.0,48.0,48.0,48.0,38.0,46.0
7.600289,38,auto_close_step_15,1620,1620,1645,1645,1375,1200.0,1640.0,1644.0,1661.0,1664.0,1392.0,1199.0,78.0,20.0,0.0,25.0,30.0,78.0,23.0,24.0,22.0,10.0,25.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,48.0,48.0,48.0,48.0,38.0,46.0
7.762411,39,auto_close_step_15,1620,1620,1645,1645,1375,1200.0,1636.0,1635.0,1661.0,1656.0,1383.0,1199.0,80.0,27.0,0.0,25.0,33.0,80.0,25.0,31.0,22.0,10.0,28.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,48.0,48.0,48.0,48.0,38.0,46.0
7.924527,40,auto_close_step_15,1620,1620,1645,1645,1375,1200.0,1629.0,1628.0,1658.0,1650.0,1379.0,1199.0,80.0,29.0,2.0,25.0,32.0,80.0,25.0,33.0,24.0,10.0,27.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,48.0,48.0,48.0,48.0,38.0,46.0
8.127541,41,auto_close_step_15,1600,1600,1630,1630,1360,1200.0,1621.0,1622.0,1654.0,1650.0,1379.0,1199.0,82.0,25.0,0.0,23.0,32.0,80.0,27.0,29.0,22.0,8.0,27.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,48.0,48.0,48.0,48.0,38.0,46.0
8.289668,42,auto_close_step_15,1600,1600,1630,1630,1360,1200.0,1611.0,1619.0,1642.0,1650.0,1368.0,1199.0,82.0,30.0,0.0,26.0,38.0,80.0,27.0,34.0,22.0,11.0,33.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,48.0,48.0,48.0,48.0,38.0,46.0
8.451796,43,auto_close_step_15,1600,1600,1630,1630,1360,1200.0,1604.0,1611.0,1636.0,1642.0,1365.0,1199.0,84.0,29.0,4.0,24.0,36.0,81.0,29.0,33.0,26.0,9.0,31.0,5.0,1.0,1.0,1.0,1.0,1.0,2.0,48.0,48.0,48.0,48.0,38.0,46.0
8.654806,44,auto_close_step_15,1580,1580,1615,1615,1345,1200.0,1599.0,1604.0,1630.0,1635.0,1365.0,1199.0,84.0,31.0,2.0,26.0,36.0,80.0,29.0,35.0,24.0,11.0,31.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,48.0,48.0,48.0,48.0,38.0,46.0
8.816976,45,auto_close_step_15,1580,1580,1615,1615,1345,1200.0,1594.0,1591.0,1630.0,1626.0,1352.0,1199.0,84.0,32.0,2.0,26.0,43.0,82.0,29.0,36.0,24.0,11.0,38.0,6.0,1.0,1.0,1.0,1.0,1.0,2.0,48.0,48.0,48.0,48.0,38.0,46.0
8.979097,46,auto_close_step_15,1580,1580,1615,1615,1345,1200.0,1588.0,1586.0,1627.0,1618.0,1352.0,1199.0,83.0,35.0,4.0,25.0,40.0,83.0,28.0,39.0,26.0,10.0,35.0,7.0,1.0,1.0,1.0,1.0,1.0,2.0,48.0,48.0,48.0,48.0,38.0,46.0
9.172047,47,auto_close_step_15,1560,1560,1600,1600,1330,1200.0,1582.0,1580.0,1619.0,1618.0,1349.0,1199.0,82.0,37.0,4.0,24.0,43.0,83.0,27.0,41.0,26.0,9.0,38.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,48.0,48.0,48.0,48.0,38.0,46.0
9.344403,48,auto_close_step_15,1560,1560,1600,1600,1330,1200.0,1574.0,1571.0,1611.0,1618.0,1337.0,1199.0,84.0,33.0,5.0,25.0,48.0,84.0,29.0,37.0,27.0,10.0,43.0,8.0,1.0,1.0,1.0,1.0,1.0,2.0,48.0,48.0,48.0,48.0,38.0,46.0
9.506454,49,auto_close_step_15,1560,1560,1600,1600,1330,1200.0,1566.0,1563.0,1605.0,1611.0,1337.0,1199.0,82.0,33.0,2.0,23.0,43.0,83.0,27.0,37.0,24.0,8.0,38.0,7.0,1.0,1.0,1.0,1.0,1.0,2.0,48.0,48.0,48.0,48.0,38.0,46.0
9.699358,50,auto_close_step_15,1540,1540,1585,1585,1315,1200.0,1563.0,1563.0,1600.0,1603.0,1336.0,1199.0,82.0,31.0,2.0,25.0,45.0,84.0,27.0,35.0,24.0,10.0,40.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,48.0,48.0,48.0,48.0,38.0,46.0
9.871656,51,auto_close_step_15,1540,1540,1585,1585,1315,1200.0,1556.0,1552.0,1596.0,1602.0,1324.0,1199.0,84.0,33.0,5.0,26.0,52.0,84.0,29.0,37.0,27.0,11.0,47.0,8.0,1.0,1.0,1.0,1.0,1.0,2.0,48.0,48.0,48.0,48.0,38.0,46.0
10.033719,52,auto_close_step_15,1540,1540,1585,1585,1315,1200.0,1547.0,1547.0,1590.0,1594.0,1324.0,1199.0,84.0,31.0,5.0,25.0,50.0,84.0,29.0,35.0,27.0,10.0,45.0,8.0,1.0,1.0,1.0,1.0,1.0,2.0,48.0,48.0,48.0,48.0,38.0,46.0
10.226600,53,auto_close_step_15,1520,1520,1570,1570,1300.0,1200.0,1542.0,1536.0,1585.0,1585.0,1323.0,1199.0,84.0,36.0,4.0,27.0,50.0,84.0,29.0,40.0,26.0,12.0,45.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,48.0,50.0,48.0,48.0,38.0,46.0
10.388706,54,auto_close_step_15,1520,1520,1570,1570,1300.0,1200.0,1535.0,1527.0,1585.0,1580.0,1312.0,1199.0,86.0,39.0,3.0,27.0,57.0,84.0,31.0,43.0,25.0,12.0,52.0,8.0,1.0,1.0,1.0,1.0,1.0,2.0,48.0,48.0,50.0,48.0,38.0,46.0
10.561120,55,auto_close_step_15,1520,1520,1570,1570,1300.0,1200.0,1528.0,1523.0,1579.0,1572.0,1309.0,1199.0,86.0,41.0,6.0,27.0,56.0,84.0,31.0,45.0,28.0,12.0,51.0,8.0,1.0,1.0,1.0,1.0,1.0,2.0,48.0,48.0,48.0,48.0,38.0,46.0
10.753887,56,auto_close_step_15,1500,1500,1555,1555,1300.0,1200.0,1519.0,1520.0,1573.0,1572.0,1309.0,1199.0,91.0,43.0,6.0,25.0,56.0,84.0,36.0,47.0,28.0,10.0,51.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,48.0,48.0,48.0,48.0,38.0,46.0
10.916072,57,auto_close_step_15,1500,1500,1555,1555,1300.0,1200.0,1510.0,1509.0,1565.0,1572.0,1307.0,1199.0,91.0,47.0,6.0,27.0,56.0,85.0,36.0,51.0,28.0,12.0,51.0,9.0,1.0,1.0,1.0,1.0,1.0,2.0,48.0,48.0,50.0,48.0,38.0,46.0
11.088474,58,auto_close_step_15,1500,1500,1555,1555,1300.0,1200.0,1501.0,1506.0,1556.0,1566.0,1304.0,1199.0,91.0,54.0,4.0,27.0,61.0,84.0,36.0,58.0,26.0,12.0,56.0,8.0,1.0,1.0,1.0,1.0,2.0,2.0,48.0,48.0,48.0,48.0,38.0,46.0
11.281466,59,auto_close_step_15,1480,1480,1540,1540,1300.0,1200.0,1501.0,1499.0,1556.0,1558.0,1304.0,1199.0,89.0,54.0,4.0,27.0,61.0,84.0,34.0,58.0,26.0,12.0,56.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,48.0,48.0,50.0,48.0,38.0,46.0
11.443607,60,auto_close_step_15,1480,1480,1540,1540,1300.0,1200.0,1496.0,1492.0,1557.0,1552.0,1304.0,1199.0,91.0,56.0,4.0,25.0,61.0,85.0,36.0,60.0,26.0,10.0,56.0,9.0,1.0,1.0,1.0,1.0,2.0,2.0,48.0,50.0,50.0,48.0,38.0,46.0
11.615986,61,auto_close_step_15,1480,1480,1540,1540,1300.0,1200.0,1490.0,1485.0,1550.0,1546.0,1304.0,1199.0,93.0,56.0,4.0,26.0,60.0,85.0,38.0,60.0,26.0,11.0,55.0,9.0,1.0,1.0,1.0,1.0,2.0,2.0,48.0,48.0,50.0,48.0,38.0,46.0
11.808893,62,auto_close_step_15,1460,1460,1525,1525,1300.0,1200.0,1480.0,1480.0,1543.0,1542.0,1304.0,1199.0,95.0,58.0,6.0,25.0,60.0,84.0,40.0,62.0,28.0,10.0,55.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,48.0,48.0,50.0,48.0,38.0,46.0
11.971075,63,auto_close_step_15,1460,1460,1525,1525,1300.0,1200.0,1470.0,1470.0,1534.0,1542.0,1304.0,1199.0,94.0,58.0,6.0,27.0,60.0,84.0,39.0,62.0,28.0,12.0,55.0,8.0,1.0,1.0,1.0,1.0,2.0,2.0,48.0,48.0,48.0,48.0,38.0,46.0
12.143459,64,auto_close_step_15,1460,1460,1525,1525,1300.0,1200.0,1466.0,1467.0,1530.0,1535.0,1304.0,1199.0,95.0,60.0,6.0,28.0,60.0,84.0,40.0,64.0,28.0,13.0,55.0,8.0,1.0,1.0,1.0,1.0,2.0,2.0,48.0,48.0,50.0,48.0,38.0,46.0
12.336323,65,auto_close_step_15,1440,1440,1510,1510,1300.0,1200.0,1459.0,1458.0,1525.0,1528.0,1304.0,1199.0,95.0,62.0,6.0,27.0,60.0,83.0,40.0,66.0,28.0,12.0,55.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,48.0,48.0,50.0,48.0,38.0,46.0
12.498475,66,auto_close_step_15,1440,1440,1510,1510,1300.0,1200.0,1452.0,1453.0,1524.0,1523.0,1304.0,1199.0,97.0,65.0,8.0,27.0,60.0,84.0,42.0,69.0,30.0,12.0,55.0,8.0,1.0,1.0,1.0,1.0,2.0,2.0,48.0,50.0,50.0,48.0,40.0,46.0
12.670806,67,auto_close_step_15,1440,1440,1510,1510,1300.0,1200.0,1448.0,1447.0,1519.0,1518.0,1304.0,1199.0,97.0,64.0,8.0,27.0,60.0,84.0,42.0,68.0,30.0,12.0,55.0,8.0,1.0,1.0,1.0,1.0,2.0,2.0,48.0,50.0,50.0,48.0,38.0,46.0
12.863827,68,auto_close_step_15,1420,1420,1495,1495,1300.0,1200.0,1440.0,1441.0,1512.0,1509.0,1304.0,1199.0,98.0,66.0,8.0,29.0,60.0,84.0,43.0,70.0,30.0,14.0,55.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,48.0,48.0,50.0,48.0,38.0,46.0
13.025858,69,auto_close_step_15,1420,1420,1495,1495,1300.0,1200.0,1431.0,1431.0,1505.0,1505.0,1304.0,1199.0,100.0,68.0,6.0,29.0,61.0,84.0,45.0,72.0,28.0,14.0,56.0,8.0,1.0,1.0,1.0,1.0,2.0,2.0,48.0,50.0,48.0,48.0,38.0,46.0
13.198163,70,auto_close_step_15,1420,1420,1495,1495,1300.0,1200.0,1423.0,1427.0,1498.0,1500.0,1304.0,1199.0,101.0,70.0,8.0,29.0,60.0,84.0,46.0,74.0,30.0,14.0,55.0,8.0,1.0,1.0,1.0,1.0,2.0,2.0,48.0,48.0,50.0,48.0,38.0,46.0
13.391088,71,auto_close_step_15,1400,1400,1480,1480,1300.0,1200.0,1423.0,1420.0,1495.0,1494.0,1304.0,1199.0,100.0,72.0,6.0,30.0,61.0,84.0,45.0,76.0,28.0,15.0,56.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,48.0,50.0,50.0,48.0,38.0,46.0
13.553278,72,auto_close_step_15,1400,1400,1480,1480,1300.0,1200.0,1417.0,1413.0,1495.0,1490.0,1304.0,1199.0,102.0,74.0,8.0,31.0,61.0,84.0,47.0,78.0,30.0,16.0,56.0,8.0,1.0,1.0,1.0,1.0,2.0,2.0,48.0,50.0,50.0,48.0,38.0,46.0
13.705149,73,auto_close_step_15,1400,1400,1480,1480,1300.0,1200.0,1410.0,1410.0,1487.0,1482.0,1304.0,1199.0,102.0,75.0,6.0,31.0,61.0,84.0,47.0,79.0,28.0,16.0,56.0,8.0,1.0,1.0,1.0,1.0,2.0,2.0,48.0,50.0,50.0,48.0,38.0,46.0
13.918299,74,auto_close_step_15,1380,1380,1465,1465,1300.0,1200.0,1402.0,1401.0,1481.0,1479.0,1304.0,1199.0,104.0,80.0,8.0,31.0,61.0,84.0,49.0,84.0,30.0,16.0,56.0,8.0,1.0,1.0,1.0,1.0,2.0,2.0,48.0,50.0,50.0,48.0,38.0,46.0
14.080397,75,auto_close_step_15,1380,1380,1465,1465,1300.0,1200.0,1392.0,1392.0,1474.0,1479.0,1304.0,1199.0,104.0,76.0,10.0,31.0,61.0,84.0,49.0,80.0,32.0,16.0,56.0,8.0,1.0,1.0,1.0,1.0,2.0,2.0,48.0,50.0,50.0,48.0,38.0,46.0
14.242562,76,auto_close_step_15,1380,1380,1465,1465,1300.0,1200.0,1389.0,1385.0,1470.0,1475.0,1304.0,1199.0,104.0,78.0,8.0,33.0,61.0,84.0,49.0,82.0,30.0,18.0,56.0,8.0,1.0,1.0,1.0,1.0,2.0,2.0,48.0,50.0,50.0,48.0,38.0,46.0
14.445529,77,auto_close_step_15,1360,1360,1450,1450,1300.0,1200.0,1381.0,1384.0,1465.0,1469.0,1304.0,1199.0,106.0,76.0,10.0,33.0,60.0,84.0,51.0,80.0,32.0,18.0,55.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,48.0,50.0,50.0,48.0,38.0,46.0
14.607527,78,auto_close_step_15,1360,1360,1450,1450,1300.0,1200.0,1374.0,1377.0,1460.0,1460.0,1304.0,1199.0,107.0,86.0,11.0,33.0,61.0,86.0,52.0,90.0,33.0,18.0,56.0,10.0,1.0,1.0,1.0,1.0,2.0,2.0,48.0,50.0,50.0,48.0,38.0,46.0
14.769656,79,auto_close_step_15,1360,1360,1450,1450,1300.0,1200.0,1369.0,1370.0,1454.0,1454.0,1304.0,1199.0,105.0,88.0,11.0,35.0,63.0,85.0,50.0,92.0,33.0,20.0,58.0,9.0,1.0,1.0,1.0,1.0,2.0,2.0,48.0,50.0,50.0,48.0,38.0,46.0
14.972744,80,auto_close_step_15,1340,1340,1435,1435,1300.0,1200.0,1365.0,1363.0,1450.0,1450.0,1304.0,1199.0,107.0,90.0,10.0,35.0,63.0,86.0,52.0,94.0,32.0,20.0,58.0,10.0,1.0,1.0,1.0,1.0,1.0,1.0,48.0,50.0,50.0,48.0,38.0,46.0
15.134897,81,auto_close_step_15,1340,1340,1435,1435,1300.0,1200.0,1355.0,1352.0,1449.0,1450.0,1304.0,1199.0,109.0,87.0,12.0,35.0,65.0,84.0,54.0,91.0,34.0,20.0,60.0,8.0,1.0,1.0,1.0,1.0,2.0,2.0,48.0,50.0,50.0,48.0,38.0,46.0
15.297042,82,auto_close_step_15,1340,1340,1435,1435,1300.0,1200.0,1349.0,1345.0,1444.0,1443.0,1304.0,1199.0,111.0,85.0,14.0,35.0,61.0,84.0,56.0,89.0,36.0,20.0,56.0,8.0,1.0,1.0,1.0,1.0,2.0,2.0,48.0,50.0,50.0,48.0,38.0,46.0
