time_s,sample,action,target_little,target_ring,target_middle,target_index,target_thumb_bend,target_thumb_swing,angle_little,angle_ring,angle_middle,angle_index,angle_thumb_bend,angle_thumb_swing,force_little,force_ring,force_middle,force_index,force_thumb_bend,force_thumb_swing,force_delta_little,force_delta_ring,force_delta_middle,force_delta_index,force_delta_thumb_bend,force_delta_thumb_swing,status_little,status_ring,status_middle,status_index,status_thumb_bend,status_thumb_swing,temp_little,temp_ring,temp_middle,temp_index,temp_thumb_bend,temp_thumb_swing
17.281058,93,auto_close_step_15,1375,1375,1375,1375,1130.0,900.0,1383.0,1384.0,1387.0,1380.0,1131.0,897.0,109.0,77.0,20.0,43.0,216.0,141.0,52.0,80.0,36.0,20.0,207.0,22.0,1.0,1.0,1.0,1.0,1.0,2.0,48.0,50.0,50.0,48.0,40.0,46.0
17.474098,94,auto_close_step_15,1360,1360,1360,1360,1130.0,900.0,1379.0,1376.0,1380.0,1380.0,1131.0,897.0,107.0,83.0,21.0,43.0,222.0,141.0,50.0,86.0,37.0,20.0,213.0,22.0,1.0,1.0,1.0,1.0,1.0,0.0,48.0,50.0,50.0,48.0,40.0,46.0
17.646557,95,auto_close_step_15,1360,1360,1360,1360,1130.0,900.0,1376.0,1371.0,1371.0,1375.0,1123.0,897.0,107.0,87.0,23.0,45.0,243.0,143.0,50.0,90.0,39.0,22.0,234.0,24.0,1.0,1.0,1.0,1.0,2.0,2.0,48.0,50.0,50.0,48.0,40.0,46.0
17.808806,96,auto_close_step_15,1360,1360,1360,1360,1130.0,900.0,1370.0,1365.0,1363.0,1367.0,1123.0,897.0,107.0,93.0,25.0,45.0,236.0,143.0,50.0,96.0,41.0,22.0,227.0,24.0,1.0,1.0,1.0,1.0,2.0,2.0,48.0,50.0,50.0,48.0,40.0,46.0
18.001854,97,auto_close_step_15,1345,1345,1345,1345,1130.0,900.0,1362.0,1361.0,1361.0,1364.0,1123.0,897.0,110.0,87.0,25.0,45.0,236.0,143.0,53.0,90.0,41.0,22.0,227.0,24.0,1.0,1.0,1.0,1.0,1.0,0.0,48.0,50.0,50.0,48.0,40.0,46.0
18.174449,98,auto_close_step_15,1345,1345,1345,1345,1130.0,900.0,1356.0,1361.0,1361.0,1363.0,1123.0,897.0,113.0,87.0,25.0,47.0,234.0,143.0,56.0,90.0,41.0,24.0,225.0,24.0,1.0,1.0,1.0,1.0,2.0,2.0,48.0,50.0,50.0,48.0,40.0,46.0
18.336762,99,auto_close_step_15,1345,1345,1345,1345,1130.0,900.0,1348.0,1357.0,1357.0,1357.0,1123.0,897.0,114.0,86.0,25.0,47.0,234.0,143.0,57.0,89.0,41.0,24.0,225.0,24.0,1.0,1.0,1.0,1.0,2.0,2.0,48.0,50.0,50.0,48.0,40.0,46.0
18.529804,100,auto_close_step_15,1330,1330,1330,1330,1130.0,900.0,1346.0,1353.0,1350.0,1349.0,1123.0,897.0,113.0,89.0,28.0,47.0,234.0,143.0,56.0,92.0,44.0,24.0,225.0,24.0,1.0,1.0,1.0,1.0,0.0,0.0,48.0,50.0,50.0,48.0,40.0,46.0
18.702237,101,auto_close_step_15,1330,1330,1330,1330,1130.0,900.0,1346.0,1342.0,1342.0,1343.0,1123.0,897.0,113.0,93.0,29.0,49.0,234.0,143.0,56.0,96.0,45.0,26.0,225.0,24.0,1.0,1.0,1.0,1.0,2.0,2.0,48.0,50.0,50.0,48.0,40.0,46.0
18.864416,102,auto_close_step_15,1330,1330,1330,1330,1130.0,900.0,1343.0,1335.0,1333.0,1335.0,1123.0,897.0,113.0,93.0,31.0,51.0,234.0,143.0,56.0,96.0,47.0,28.0,225.0,24.0,1.0,1.0,1.0,1.0,2.0,2.0,48.0,50.0,50.0,48.0,40.0,46.0
19.067608,103,auto_close_step_15,1315,1315,1315,1315,1130.0,900.0,1338.0,1331.0,1331.0,1332.0,1123.0,897.0,115.0,91.0,31.0,52.0,232.0,143.0,58.0,94.0,47.0,29.0,223.0,24.0,1.0,1.0,1.0,1.0,0.0,0.0,48.0,50.0,50.0,48.0,40.0,46.0
19.229882,104,auto_close_step_15,1315,1315,1315,1315,1130.0,900.0,1327.0,1331.0,1331.0,1331.0,1123.0,897.0,115.0,91.0,31.0,53.0,232.0,143.0,58.0,94.0,47.0,30.0,223.0,24.0,1.0,1.0,1.0,1.0,2.0,2.0,48.0,50.0,50.0,48.0,40.0,46.0
19.392050,105,auto_close_step_15,1315,1315,1315,1315,1130.0,900.0,1322.0,1328.0,1328.0,1328.0,1123.0,897.0,117.0,92.0,31.0,53.0,232.0,143.0,60.0,95.0,47.0,30.0,223.0,24.0,1.0,1.0,1.0,1.0,2.0,2.0,48.0,50.0,50.0,48.0,40.0,46.0
19.585089,106,auto_close_step_15,1300,1300,1300,1300,1130.0,900.0,1322.0,1320.0,1322.0,1319.0,1123.0,897.0,115.0,93.0,35.0,57.0,232.0,142.0,58.0,96.0,51.0,34.0,223.0,23.0,1.0,1.0,1.0,1.0,1.0,0.0,48.0,50.0,50.0,48.0,40.0,46.0
19.757520,107,auto_close_step_15,1300,1300,1300,1300,1130.0,900.0,1314.0,1313.0,1313.0,1313.0,1123.0,897.0,118.0,92.0,36.0,59.0,232.0,142.0,61.0,95.0,52.0,36.0,223.0,23.0,1.0,1.0,1.0,1.0,2.0,2.0,48.0,50.0,50.0,48.0,40.0,46.0
19.919758,108,auto_close_step_15,1300,1300,1300,1300,1130.0,900.0,1311.0,1307.0,1304.0,1305.0,1123.0,897.0,118.0,93.0,40.0,61.0,232.0,143.0,61.0,96.0,56.0,38.0,223.0,24.0,1.0,1.0,1.0,1.0,2.0,2.0,48.0,50.0,50.0,48.0,40.0,46.0
20.112824,109,auto_close_step_15,1285,1285,1285,1285,1130.0,900.0,1302.0,1302.0,1302.0,1306.0,1123.0,897.0,120.0,91.0,40.0,61.0,232.0,142.0,63.0,94.0,56.0,38.0,223.0,23.0,1.0,1.0,1.0,1.0,0.0,0.0,48.0,50.0,50.0,48.0,40.0,46.0
20.285295,110,auto_close_step_15,1285,1285,1285,1285,1130.0,900.0,1298.0,1302.0,1302.0,1300.0,1123.0,897.0,120.0,91.0,40.0,64.0,232.0,141.0,63.0,94.0,56.0,41.0,223.0,22.0,1.0,1.0,1.0,1.0,2.0,2.0,48.0,50.0,50.0,48.0,40.0,46.0
20.447572,111,auto_close_step_15,1285,1285,1285,1285,1130.0,900.0,1290.0,1298.0,1299.0,1296.0,1123.0,897.0,120.0,91.0,42.0,65.0,232.0,142.0,63.0,94.0,58.0,42.0,223.0,23.0,1.0,1.0,1.0,1.0,2.0,2.0,48.0,50.0,50.0,48.0,40.0,46.0
20.640626,112,auto_close_step_15,1270,1270,1270,1270,1130.0,900.0,1287.0,1294.0,1296.0,1289.0,1123.0,897.0,121.0,93.0,43.0,81.0,240.0,143.0,64.0,96.0,59.0,58.0,231.0,24.0,1.0,1.0,1.0,1.0,0.0,0.0,48.0,50.0,50.0,48.0,40.0,46.0
20.813125,113,auto_close_step_15,1270,1270,1270,1270,1130.0,900.0,1287.0,1283.0,1284.0,1284.0,1123.0,897.0,122.0,93.0,44.0,96.0,270.0,145.0,65.0,96.0,60.0,73.0,261.0,26.0,1.0,1.0,1.0,1.0,2.0,2.0,48.0,50.0,50.0,48.0,40.0,46.0
20.975351,114,auto_close_step_15,1270,1270,1270,1270,1130.0,900.0,1285.0,1276.0,1278.0,1276.0,1123.0,897.0,122.0,95.0,48.0,112.0,289.0,145.0,65.0,98.0,64.0,89.0,280.0,26.0,1.0,1.0,1.0,1.0,2.0,2.0,48.0,50.0,50.0,48.0,40.0,46.0
21.168464,115,auto_close_step_15,1255,1255,1255,1255,1130.0,900.0,1283.0,1276.0,1273.0,1272.0,1123.0,897.0,122.0,95.0,48.0,115.0,329.0,144.0,65.0,98.0,64.0,92.0,320.0,25.0,1.0,1.0,1.0,1.0,0.0,0.0,48.0,50.0,50.0,48.0,40.0,46.0
21.341010,116,auto_close_step_15,1255,1255,1255,1255,1130.0,900.0,1269.0,1271.0,1273.0,1272.0,1123.0,897.0,123.0,95.0,48.0,113.0,327.0,144.0,66.0,98.0,64.0,90.0,318.0,25.0,1.0,1.0,1.0,1.0,2.0,2.0,48.0,50.0,50.0,48.0,40.0,46.0
21.503289,117,auto_close_step_15,1255,1255,1255,1255,1130.0,900.0,1264.0,1269.0,1269.0,1271.0,1123.0,897.0,126.0,94.0,51.0,120.0,331.0,144.0,69.0,97.0,67.0,97.0,322.0,25.0,1.0,1.0,1.0,1.0,2.0,2.0,48.0,50.0,50.0,48.0,40.0,46.0
21.696235,118,auto_close_step_15,1240,1240,1240,1240,1130.0,900.0,1258.0,1259.0,1265.0,1269.0,1123.0,897.0,128.0,95.0,51.0,123.0,343.0,143.0,71.0,98.0,67.0,100.0,334.0,24.0,1.0,1.0,1.0,1.0,0.0,0.0,48.0,50.0,50.0,48.0,40.0,46.0
21.868612,119,auto_close_step_15,1240,1240,1240,1240,1130.0,900.0,1258.0,1253.0,1254.0,1260.0,1123.0,897.0,129.0,91.0,55.0,184.0,345.0,141.0,72.0,94.0,71.0,161.0,336.0,22.0,1.0,1.0,1.0,1.0,2.0,2.0,48.0,50.0,50.0,48.0,40.0,46.0
22.030837,120,auto_close_step_15,1240,1240,1240,1240,1130.0,900.0,1254.0,1243.0,1249.0,1254.0,1123.0,897.0,129.0,92.0,59.0,193.0,327.0,139.0,72.0,95.0,75.0,170.0,318.0,20.0,1.0,1.0,1.0,1.0,2.0,2.0,48.0,50.0,50.0,48.0,40.0,46.0
22.223874,121,auto_close_step_15,1225,1225,1225,1225,1130.0,900.0,1251.0,1242.0,1243.0,1251.0,1123.0,897.0,131.0,91.0,59.0,219.0,331.0,139.0,74.0,94.0,75.0,196.0,322.0,20.0,1.0,1.0,1.0,1.0,0.0,0.0,48.0,50.0,50.0,48.0,40.0,46.0
